character	killed by	death	type
<1> Wyvern Evil	Ritsuka Fujimaru | Mash Kyrielight | Siegfried	Defeated by Ritsuka Fujimaru's party	
<1> Wyvern Evil	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<2> Skeleton	Ritsuka Fujimaru | Mash Kyrielight	Defeated by Ritsuka Fujimaru's party	
<2> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
<2> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Siegfried	Defeated by Ritsuka Fujimaru's party	
<2> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
<2> Wyvern Evil	Ritsuka Fujimaru | Mash Kyrielight | Elizabeth Báthory	Defeated by Ritsuka Fujimaru's party	
<2> Wyvern Evil	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
<2> Wyvern Evil	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Wolfgang Amadeus Mozart | Georgios | Siegfried | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party	
<2> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
<3> Hand of Dawn	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<3> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
<3> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party	
<3> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<3> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
<3> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party	
<3> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<3> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Siegfried	Defeated by Ritsuka Fujimaru's party	
<4> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<4> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<4> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<4> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<5> French Soldier	Ritsuka Fujimaru | Mash Kyrielight	Defeated by Ritsuka Fujimaru's party	
<5> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
<5> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<5> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<5> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party	
<5> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<6> Skeleton	Ritsuka Fujimaru | Mash Kyrielight	Defeated by Ritsuka Fujimaru's party	
<6> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Elizabeth Báthory	Defeated by Ritsuka Fujimaru's party	
<6> Werewolf	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<6> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Georgios | Siegfried	Defeated by Ritsuka Fujimaru's party	
<6> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<6> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<6> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<7> Werewolf	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<7> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Wolfgang Amadeus Mozart | Georgios | Siegfried | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party	
<7> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
<7> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<8> French Soldier	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<8> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
<9> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Wolfgang Amadeus Mozart | Georgios | Siegfried | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party	
Atalanta	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
Atalanta	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Wolfgang Amadeus Mozart | Georgios | Siegfried | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party	
Carmilla	Ritsuka Fujimaru | Mash Kyrielight | Elizabeth Báthory	Defeated by Ritsuka Fujimaru's party	
Charles VII	Jeanne d'Arc Alter	Incinerated by Jeanne d'Arc Alter	
Charles-Henri Sanson	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
Chevalier d'Éon	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
Elizabeth Báthory	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party	
Fafnir	Ritsuka Fujimaru | Mash Kyrielight | Siegfried	Defeated by Ritsuka Fujimaru's party	
Georgios	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party	
Gilles de Rais	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party	
Heracles	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
Jeanne d'Arc	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party	
Jeanne d'Arc Alter	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
Kiyohime	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party	
Lancelot	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
Lancelot	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
Marie Antoinette	Jeanne d'Arc Alter	Defeated by Jeanne d'Arc Alter	
Martha	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
Martha	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
Phantom of the Opera	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
Phantom of the Opera	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party	
Pierre Cauchon	Jeanne d'Arc Alter	Incinerated by Jeanne d'Arc Alter	
Siegfried	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party	
Vlad III	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party	
Wolfgang Amadeus Mozart	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party	
