character	killed by	death	type
<3> Chimera	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius | Jing Ke	Defeated by Ritsuka Fujimaru's party	
<3> Golem	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius	Defeated by Ritsuka Fujimaru's party	
<3> Golem	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius | Jing Ke | Boudica	Defeated by Ritsuka Fujimaru's party	
<3> Stone Golem	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius | Jing Ke	Defeated by Ritsuka Fujimaru's party	
<4> Ghost	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius	Defeated by Ritsuka Fujimaru's party	
<4> Golem	Ritsuka Fujimaru | Mash Kyrielight	Defeated by Ritsuka Fujimaru's party	
<5> Golem	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius | Jing Ke	Defeated by Ritsuka Fujimaru's party	
<5> Roman Soldier	Ritsuka Fujimaru | Mash Kyrielight	Defeated by Ritsuka Fujimaru's party	
<5> Roman Soldier	Ritsuka Fujimaru | Mash Kyrielight	Defeated by Ritsuka Fujimaru's party	
<5> Roman Soldier	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius	Defeated by Ritsuka Fujimaru's party	
<5> Skeleton	Ritsuka Fujimaru | Mash Kyrielight	Defeated by Ritsuka Fujimaru's party	
<5> Thug	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius	Defeated by Ritsuka Fujimaru's party	
<6> Golem	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius	Defeated by Ritsuka Fujimaru's party	
<6> Roman Soldier	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius | Boudica	Defeated by Ritsuka Fujimaru's party	
<6> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius | Jing Ke | Boudica	Defeated by Ritsuka Fujimaru's party	
<7> Ghost	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius	Defeated by Ritsuka Fujimaru's party	
<9> Roman Soldier	Ritsuka Fujimaru | Mash Kyrielight	Defeated by Ritsuka Fujimaru's party	
<9> Roman Soldier	Ritsuka Fujimaru | Mash Kyrielight	Defeated by Ritsuka Fujimaru's party	
<9> Roman Soldier	Ritsuka Fujimaru | Mash Kyrielight | Jing Ke	Defeated by Ritsuka Fujimaru's party	
Alexander	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius	Defeated by Ritsuka Fujimaru's party	
Altera	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius	Defeated by Ritsuka Fujimaru's party	
Boudica	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party	
Caligula	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius	Defeated by Ritsuka Fujimaru's party	
Darius III	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius	Defeated by Ritsuka Fujimaru's party	
Demon God Flauros	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius | Jing Ke	Defeated by Ritsuka Fujimaru's party (resurrected via Ars Paulina)	revived
Elizabeth Báthory	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party	
Gaius Julius Caesar	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius	Defeated by Ritsuka Fujimaru's party	
Jing Ke	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party	
Leonidas I	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius	Defeated by Ritsuka Fujimaru's party	
Lev Lainur Flauros	Altera	Bisected by Altera (resurrected via Ars Paulina)	revived
Lü Bu	Altera	Annihilated by Altera's Noble Phantasm	
Romulus	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius | Jing Ke	Defeated by Ritsuka Fujimaru's party	
Spartacus	Altera	Annihilated by Altera's Noble Phantasm	
Stheno	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party	
Tamamo Cat	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party	
Zhuge Liang	Ritsuka Fujimaru | Mash Kyrielight | Nero Claudius	Defeated by Ritsuka Fujimaru's party	
