character	killed by	death	type
<1> Iron Wall Gurangatch	Lightning | Slaughterhouse Zoe	Slain by Lightning, orchestrated by Slaughterhouse Zoe	
<1> Reaver	Lightning | Melnor the Inventor	Slain by Lightning on request from Melnor the Inventor	
<1> Reaver Rampager	Lightning | Slaughterhouse Zoe	Slain by Lightning, orchestrated by Slaughterhouse Zoe	
<1> Reaver Rampager	Lightning | Slaughterhouse Zoe	Slain by Lightning, orchestrated by Slaughterhouse Zoe	
<1> Reaver Rampager	Lightning | Slaughterhouse Zoe	Slain by Lightning, orchestrated by Slaughterhouse Zoe	
<1> Skata'ne	Lightning | Funicula	Slain by Lightning on request from Funicula	
<1> Skata'ne the Frenzied	Lightning | Slaughterhouse Zoe	Slain by Lightning, orchestrated by Slaughterhouse Zoe	
<1> Skata'ne the Frenzied	Lightning | Slaughterhouse Zoe	Slain by Lightning, orchestrated by Slaughterhouse Zoe	
<1> Zaltys	Lightning | Artist Daia	Slain by Lightning on request from Artist Daia	
<1> Zaltys Brimstone	Lightning | Slaughterhouse Zoe	Slain by Lightning, orchestrated by Slaughterhouse Zoe	
<1> Zaltys Brimstone	Lightning | Slaughterhouse Zoe	Slain by Lightning, orchestrated by Slaughterhouse Zoe	
<1> Zaltys Brimstone	Lightning | Slaughterhouse Zoe	Slain by Lightning, orchestrated by Slaughterhouse Zoe	
<1> Zomok	Lightning | Riche	Slain by Lightning on request from Riche	
<1> Zomok	Lightning | Solandra	Slain by Lightning on request from Solandra	
<1> innocent woman	Armand	Took her own life after being denunciated by Armand (eventually reborn within the New World)	reincarnated
<2+> Jamus' children		Murdered by skeletons (plural) (eventually reborn within the New World)	reincarnated
<200,000,000+> humans		Stuck wandering within the Chaos after dying and eventually reborn within the New World (hundreds of millions mentioned)	reincarnated
<20> Lizard	Lightning | Barkeep	Slain by Lightning on request from Barkeep	
<20> Miniflan	Lightning | May of Aryas	Slain by Lightning on request from May of Aryas	
<20> Skeleton	Lightning | Bandit Boddel	Slain by Lightning on request from Bandit Boddel	
<20> Triffid	Lightning | Brewery Broker	Slain by Lightning on request from Brewery Broker	
<2> Chocobo Eater	Lightning | Bounty Hunter Gahl	Slain by Lightning on request from Bounty Hunter Gahl	
<3+> Dryads	Lightning	Slain by Lightning on request from several Moogles (several mentioned)	
<3+> brave warriors	Desmond | Tanbam | Slaughterhouse Zoe	Slain by Desmond, created by Tanbam, orchestrated by Slaughterhouse Zoe (several mentioned) (eventually reborn within the New World)	reincarnated
<30> Arcangeli	Lightning | Zanford	Slain by Lightning on request from Zanford	
<30> Aster Protoflorian	Lightning | Zanford	Slain by Lightning on request from Zanford	
<30> Cactuar	Lightning | Zanford	Slain by Lightning on request from Zanford	
<30> Chocobo Eater	Lightning | Zanford	Slain by Lightning on request from Zanford	
<30> Cyclops	Lightning | Zanford	Slain by Lightning on request from Zanford	
<30> Desert Sahagin	Lightning | Bandit Rimmich	Slain by Lightning on request from Bandit Rimmich	
<30> Dreadnought	Lightning | Zanford	Slain by Lightning on request from Zanford	
<30> Earth Eater	Lightning | Zanford	Slain by Lightning on request from Zanford	
<30> Flanitor	Lightning | Alchemist Sildonius	Slain by Lightning on request from Alchemist Sildonius	
<30> Gurangatch	Lightning | Zanford	Slain by Lightning on request from Zanford	
<30> Hoplite	Lightning | Alchemist Zalton	Slain by Lightning on request from Alchemist Zalton	
<30> Niblets	Lightning | Wedge	Slain by Lightning on request from Wedge	
<30> Reaver	Lightning | Zanford	Slain by Lightning on request from Zanford	
<30> Sugriva, Neela and Wendigo	Lightning | Zanford	Slain by Lightning on request from Zanford	
<30> Zaltys	Lightning | Zanford	Slain by Lightning on request from Zanford	
<30> Zomok	Lightning | Zanford	Slain by Lightning on request from Zanford	
<30> enemies	Lightning | Biggs	Slain by Lightning on request from Biggs	
<3> Desdemona	Lightning | Alchemist Monique	Slain by Lightning on request from Alchemist Monique	
<3> Desert Sahagin	Lightning | Professor Pannono	Slain by Lightning on request from Professor Pannono	
<3> Ectopudding	Lightning | Singer Rosvalle	Slain by Lightning on request from Singer Rosvalle	
<3> Gaunt	Lightning | Pious Lutist	Slain by Lightning on request from Pious Lutist	
<3> Lizard	Lightning | Bounty Hunter Bosk	Slain by Lightning on request from Bounty Hunter Bosk	
<3> Meonekton	Lightning | Seamstress Nell	Slain by Lightning on request from Seamstress Nell	
<3> Miniflan	Lightning | Chef Aryas	Slain by Lightning on request from Chef Aryas	
<3> Skata'ne	Lightning | Ink Seller Norto	Slain by Lightning on request from Ink Seller Norto	
<3> Valis and Hanumans	Lightning | Hunter Chief	Slain by Lightning on request from Hunter Chief	
<4> Flanitor	Lightning | Black Market Nej	Slain by Lightning on request from Black Market Nej	
<50> Rafflesia	Lightning | Brewery Broker	Slain by Lightning on request from Brewery Broker	
<5> Aster Protoflorian	Lightning | Poltae Headman	Slain by Lightning on request from Poltae Headman	
<5> Cactuar	Lightning | Gunsmith Mannon	Slain by Lightning on request from Gunsmith Mannon	
<5> Cyclops	Lightning | Alchemist Ludero	Slain by Lightning on request from Alchemist Ludero	
<5> Dreadnought	Lightning | Grand Inquisitor	Slain by Lightning on request from Grand Inquisitor	
<5> Gertrude	Lightning | Warren Merchant	Slain by Lightning on request from Warren Merchant	
<5> Ghost Gremlin	Lightning | Slaughterhouse Zoe	Slain by Lightning, orchestrated by Slaughterhouse Zoe	
<5> Ghost Gremlin	Lightning | Slaughterhouse Zoe	Slain by Lightning, orchestrated by Slaughterhouse Zoe	
<5> Goblins	Lightning | Tilda	Slain by Lightning on request from Tilda	
<5> Gurangatch	Lightning | Gunsmith Mannon	Slain by Lightning on request from Gunsmith Mannon	
<5> Lizard	Lightning | Merchant Dolph	Slain by Lightning on request from Merchant Dolph	
<5> Niblet the Nibbler	Lightning | Slaughterhouse Zoe	Slain by Lightning, orchestrated by Slaughterhouse Zoe	
<5> Reaver	Lightning | Poltae Headman	Slain by Lightning on request from Poltae Headman	
<5> Schrodinger	Lightning | Bandit Lilly	Slain by Lightning on request from Bandit Lilly	
<5> Skata'ne	Lightning | Alchemist Naggle	Slain by Lightning on request from Alchemist Naggle	
<5> Skeleton	Lightning | Bandit Zellio	Slain by Lightning on request from Bandit Zellio	
<5> Triffid	Lightning | Tally	Slain by Lightning on request from Tally	
<5> Triffids	Lightning | Assistant Thirteen	Slain by Lightning on request from Assistant Thirteen	
<5> Zaltys	Lightning | Alchemist Ludero	Slain by Lightning on request from Alchemist Ludero	
<60> Ectopudding	Lightning | Zanford	Slain by Lightning on request from Zanford	
<60> Gaunt	Lightning | Zanford	Slain by Lightning on request from Zanford	
<60> Gremlin	Lightning | Likoma	Slain by Lightning on request from Likoma	
<60> Niblet	Lightning | Likoma	Slain by Lightning on request from Likoma	
<60> Schrodinger	Lightning | Zanford	Slain by Lightning on request from Zanford	
<60> Skata'ne	Lightning | Zanford	Slain by Lightning on request from Zanford	
<60> Skeletons	Lightning | Jamus | Zanford	Slain by Lightning on request from Jamus and/or Zanford	
<65,535> Meonekton	Lightning | Zanford	Slain by Lightning on request from Zanford	
<6> Goblin	Lightning | Tradesman Nebro	Slain by Lightning on request from Tradesman Nebro	
<6> Miniflan	Lightning | Hunter Hopeful	Slain by Lightning on request from Hunter Hopeful	
<6> Niblet	Lightning | A Nameless Woman	Slain by Lightning on request from A Nameless Woman	
<80> Desert Sahagin	Lightning | Zanford	Slain by Lightning on request from Zanford	
<80> Goblot	Lightning | Zanford	Slain by Lightning on request from Zanford	
<80> Gorgonopsid	Lightning | Zanford	Slain by Lightning on request from Zanford	
<80> Hoplite	Lightning | Zanford	Slain by Lightning on request from Zanford	
<80> Triffid	Lightning | Zanford	Slain by Lightning on request from Zanford	
<8> Chocobo Eater	Lightning | A Hungry Hunter	Slain by Lightning on request from A Hungry Hunter	
<8> Goblot	Lightning | Bandit Psmith	Slain by Lightning on request from Bandit Psmith	
<8> Gremlin	Lightning | Toy Maker	Slain by Lightning on request from Toy Maker	
<8> Miniflan	Lightning | Claris	Slain by Lightning on request from Claris	
<8> Zomok	Lightning | Priest Madya	Slain by Lightning on request from Priest Madya	
<90> Goblin	Lightning | Zanford	Slain by Lightning on request from Zanford	
A Hungry Hunter	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
A Nameless Woman	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
A Nameless Woman's boyfriend		Murdered by Niblets (eventually reborn within the New World)	reincarnated
Adonis	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Aeronite	Lightning | Nolan	Slain by Lightning on request from Nolan	
Alchemist Ludero	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Alchemist Mahto	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Alchemist Matheux	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Alchemist Monique	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Alchemist Naggle	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Alchemist Sildonius	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Alchemist Zalton	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Alexander	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Alrick	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
An Engineer	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Arcangeli Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Archaeologist Davia	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Architect Charkra	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Armand	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Armena	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Armorer Coxilla	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Artisan Saila	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Artist Daia	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Aster Protoflorian Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Bahamut	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Baird	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bandit Boddel	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bandit Coconan	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bandit Lilly	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bandit Marie	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bandit Moogor	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bandit Psmith	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bandit Reglan	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bandit Rimmich	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bandit Tapp	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bandit Zellio	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Barkeep	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Berdy	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bhakti	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bhunivelze	Lightning	Struck down with a blade of souls by Lightning	
Biggs	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Black Market Nej	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Blacksmith Dray	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Blythe	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bounty Hunter Bosk	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Bounty Hunter Gahl	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Brella	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Brewery Broker	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Brynhildr	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Cactair	Lightning | Zanford	Slain by Lightning on request from Zanford	
Cactuar Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Candice	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Captain Delilah	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Cardesia	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Cardesia's lover	Taleb	Murdered by Taleb (eventually reborn within the New World)	reincarnated
Carla		Murdered by the Children of Etro (eventually reborn within the New World)	reincarnated
Chef Aryas	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Chimera Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Chocobo Eater	Lightning	Slain by Lightning	
Chocobo Eater Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Chocolina	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Claris	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Claudia	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Clove	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Cole	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Cornelia	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
Cyclops Ω	Lightning | Zanford	Slain by Lightning on request from Zanford	
Dajh Katzroy	Yeul | Caius Ballad | Noel Kreiss | Bhunivelze	Obliterated alongside the world of Nova Chrysalia during the Apocalypse caused by Yeul's Chaos, unleashed by Caius Ballad and Noel Kreiss, orchestrated by Bhunivelze (eventually reborn within the New World)	reincarnated
