character	killed by	death	type
Kirei Kotomine	Cú Chulainn	Impaled by Cú Chulainn (Unlimited Blade Works Route)	determinant | unavoidable
Kirei Kotomine	Sakura Matou	Heart destroyed by Sakura Matou (Heaven's Feel Route)	determinant | unavoidable
Kirei Kotomine	Shirou Emiya	Stabbed by Shirou Emiya (Fate Route)	determinant | unavoidable
Leysritt	Gilgamesh	Impaled with multiple swords by Gilgamesh (Unlimited Blade Works Anime)	continuant
Leysritt	Leysritt	Died after becoming the Dress of Heaven for Illyasviel (Heaven's Feel Route)	determinant
Medea	Artoria Pendragon	Slashed with Excalibur by Artoria Pendragon (Heaven's Feel Route)	determinant | unavoidable
Medea	EMIYA	Struck down by EMIYA (Unlimited Blade Works Route)	determinant | unavoidable
Medea	Gilgamesh	Struck down by Gilgamesh (Fate Deen Anime)	continuant | unavoidable
Medea	Gilgamesh	Torn apart by Gilgamesh (Fate Manga)	continuant | unavoidable
Medea	Gilgamesh	Torn apart by Gilgamesh (Fate Route)	determinant | unavoidable
Medea	Hassan of the Cursed Arm | Zouken Matou	Throat slit by Hassan of the Cursed Arm on orders from Zouken Matou (Heaven's Feel Movies)	continuant | unavoidable
Medusa	Artoria Pendragon	Bisected with Excalibur by Artoria Pendragon (Fate Route - Bad Ending - Nutcracker Doll)	non-canon
Medusa	Artoria Pendragon	Bisected with Excalibur by Artoria Pendragon (Fate Route)	determinant
Medusa	Souichirou Kuzuki | Medea	Beaten to death by Souichirou Kuzuki after being magically reinforced by Medea (Unlimited Blade Works Route)	determinant
Rin Tohsaka	Artoria Pendragon | Medea | Souichirou Kuzuki	Murdered by Artoria Pendragon, controlled by Medea, and Medea herself, on orders from Souichirou Kuzuki (Unlimited Blade Works Route - Bad Ending - Sword and Magic)	non-canon
Rin Tohsaka	Aŋra Mainiiu | Sakura Matou	Absorbed by the Black Shadow manifested by Aŋra Mainiiu and Sakura Matou (Heaven's Feel Route - Bad Ending - Femme Fatale)	non-canon
Rin Tohsaka	Aŋra Mainiiu | Sakura Matou	Devoured by the Black Shadow manifested by Aŋra Mainiiu and Sakura Matou (Heaven's Feel Route - Bad Ending - World Purge, Meltdown)	non-canon
Rin Tohsaka	Heracles | Illyasviel von Einzbern	Crushed by Heracles on orders from Illyasviel von Einzbern (Fate Route - Bad Ending - Night Without Dawn)	non-canon
Rin Tohsaka	Heracles | Illyasviel von Einzbern	Fatally wounded by Heracles on orders from Illyasviel von Einzbern (Fate Route - Bad Ending - Girl Rhapsody)	non-canon
Rin Tohsaka	Medea	Immolated by Medea (Unlimited Blade Works Route - Bad Ending - One Conclusion)	non-canon
Rin Tohsaka	Shirou Emiya	Murdered by Shirou Emiya to destroy the Holy Grail at any cost (Heaven's Feel Route - Bad Ending - Superhero)	non-canon
Rin Tohsaka	Souichirou Kuzuki	Beaten to death by Souichirou Kuzuki (Unlimited Blade Works Route - Bad Ending - Killer)	non-canon
Sakura Matou		Died of old age (Heaven's Feel - Normal Ending)	determinant
Sakura Matou	Rin Tohsaka	Murdered by Rin Tohsaka (Heaven's Feel Route - Bad Ending - Geas)	non-canon
Sakura Matou	Rin Tohsaka | Shirou Emiya	Murdered by Rin Tohsaka, allowed to do so by Shirou Emiya (Heaven's Feel Route - Bad Ending - Superhero)	non-canon
Sasaki Kojirou	Artoria Pendragon	Sliced with Excalibur by Artoria Pendragon (Unlimited Blade Works Route)	determinant | unavoidable
Sasaki Kojirou	Aŋra Mainiiu | Sakura Matou	Absorbed by the Black Shadow manifested by Aŋra Mainiiu and Sakura Matou (Heaven's Feel Movies)	continuant | unavoidable
Sasaki Kojirou	Aŋra Mainiiu | Sakura Matou	Fatally wounded by the Black Shadow manifested by Aŋra Mainiiu and Sakura Matou (Heaven's Feel Route)	determinant | unavoidable
Sasaki Kojirou	Gilgamesh	Impaled with his Noble Phantasms by Gilgamesh (Fate Route, shown in Hollow Ataraxia)	determinant | unavoidable
Sella	Gilgamesh	Decapitated by Gilgamesh (Unlimited Blade Works Anime)	continuant
Shinji Matou	Heracles | Illyasviel von Einzbern	Crushed with his axe-sword by Heracles on orders from Illyasviel von Einzbern (Fate Route - Bad Ending - Nutcracker Doll)	non-canon
Shinji Matou	Heracles | Illyasviel von Einzbern	Crushed with his axe-sword by Heracles on orders from Illyasviel von Einzbern (Fate Route)	determinant
Shinji Matou	Sakura Matou | Zouken Matou	Stabbed in the head with a shadow tentacle by Sakura Matou, orchestrated by Zouken Matou (Heaven's Feel Route)	determinant
Shinji Matou's mother	Zouken Matou	Devoured by Zouken Matou's worms	
Shirou Emiya	Artoria Pendragon | Kirei Kotomine	Struck down by Artoria Pendragon via manipulation by Kirei Kotomine (Fate Route - Bad Ending - That Which Cannot Be Changed)	non-canon
Shirou Emiya	Artoria Pendragon | Medea	Struck down by Artoria Pendragon while under Medea's control (Fate Route - Bad Ending - Walpurgis Night)	non-canon
Shirou Emiya	Artoria Pendragon | Medea	Struck down by Artoria Pendragon while under Medea's control (Fate Route - Bad Ending - Witch's Mark)	non-canon
Shirou Emiya	Artoria Pendragon | Medea | Souichirou Kuzuki	Murdered by Artoria Pendragon, controlled by Medea, and Medea herself, on orders from Souichirou Kuzuki (Unlimited Blade Works Route - Bad Ending - Sword and Magic)	non-canon
Shirou Emiya	Artoria Pendragon | Sakura Matou	Struck down by Artoria Pendragon while under Sakura Matou's control (Heaven's Feel Route - Bad Ending - Compassion)	non-canon
Shirou Emiya	Aŋra Mainiiu | Sakura Matou	Absorbed by the Black Shadow manifested by Aŋra Mainiiu and Sakura Matou (Heaven's Feel Route - Bad Ending - Femme Fatale)	non-canon
Shirou Emiya	Aŋra Mainiiu | Sakura Matou	Absorbed by the Black Shadow manifested by Aŋra Mainiiu and Sakura Matou (Heaven's Feel Route - Bad Ending - Ocean Depths)	non-canon
Shirou Emiya	Aŋra Mainiiu | Sakura Matou	Devoured by the Black Shadow manifested by Aŋra Mainiiu and Sakura Matou (Heaven's Feel Route - Bad Ending - Cursed Boundary Layer Womb Realm Mandala)	non-canon
Shirou Emiya	Aŋra Mainiiu | Sakura Matou	Devoured by the Black Shadow manifested by Aŋra Mainiiu and Sakura Matou (Heaven's Feel Route - Bad Ending - World Purge, Meltdown)	non-canon
Shirou Emiya	Aŋra Mainiiu | Sakura Matou	Torn to pieces by the Black Shadow manifested by Aŋra Mainiiu and Sakura Matou's tentacle (Heaven's Feel Route - Bad Ending - Horror Show)	non-canon
Shirou Emiya	Aŋra Mainiiu | Shirou Emiya | Gilgamesh	Absorbed by Aŋra Mainiiu after throwing himself in his black hole to kill Gilgamesh who had Shirou chained to him (Unlimited Blade Works Route - Bad Ending - Heavens Fall)	non-canon
Shirou Emiya	Cú Chulainn | Kirei Kotomine	Impaled through the back by Cú Chulainn on orders from Kirei Kotomine (Fate Route - Bad Ending - Time Limit)	non-canon
Shirou Emiya	Cú Chulainn | Kirei Kotomine	Stabbed in the heart by Cú Chulainn on orders from Kirei Kotomine (Unlimited Blade Works Route - Bad Ending - Third Death)	non-canon
Shirou Emiya	EMIYA	Stabbed by EMIYA (Unlimited Blade Works Route - Bad Ending - One Conclusion)	non-canon
Shirou Emiya	Gilgamesh | Shirou Emiya	Gave up and let himself die after being fatally wounded by Gilgamesh (Fate Route - Bad Ending - One End)	non-canon
Shirou Emiya	Hassan of the Cursed Arm	Neck sliced by Hassan of the Cursed Arm (Heaven's Feel Route - Bad Ending - Death Penalty)	non-canon
Shirou Emiya	Heracles | Illyasviel von Einzbern	Bled out after having his legs cut off by Heracles on orders from Illyasviel von Einzbern (Fate Route - Bad Ending - Night Without Dawn)	non-canon
Shirou Emiya	Heracles | Illyasviel von Einzbern	Fatally wounded by Heracles and tortured to death by Illyasviel von Einzbern (Fate Route - Bad Ending - Girl Rhapsody)	non-canon
Shirou Emiya	Heracles | Illyasviel von Einzbern	Torn apart and body crushed by Heracles, head kept and then tortured to death by Illyasviel von Einzbern (Fate Route - Bad Ending - Forest of No Return)	non-canon
Shirou Emiya	Illyasviel von Einzbern	Body destroyed by Illyasviel von Einzbern, consciousness trapped within a doll (Heaven's Feel Route - Bad Ending - Battle of the Holy Grail)	non-canon | physical
Shirou Emiya	Illyasviel von Einzbern	Mind forcibly transferred in an object by Illyasviel von Einzbern (Fate Route - Bad Ending - Nutcracker Doll)	non-canon | physical
Shirou Emiya	Illyasviel von Einzbern | Sella | Leysritt	Mind forcibly transferred in an object by Illyasviel von Einzbern, Sella and Leysritt (Fate Route - Bad Ending - Dress of Heaven)	non-canon | physical
Shirou Emiya	Issei Ryuudou | Medea	Stomach slashed by Issei Ryuudou while under Medea's control (Unlimited Blade Works Route - Bad Ending - Hypnos)	non-canon
Shirou Emiya	Kirei Kotomine | Aŋra Mainiiu	Consumed by Aŋra Mainiiu's mud controlled by Kirei Kotomine (Fate Route - Bad Ending - Holy Grail Completed)	non-canon
Shirou Emiya	Medea	Bled out after having his left arm cut off by Medea (Fate Route - Bad Ending - Missing Ariadne)	non-canon
Shirou Emiya	Medea	Transformed into an Artificial Noble Phantasm by Medea (Unlimited Blade Works Route - Bad Ending - Artificial Noble Phantasm)	non-canon
Shirou Emiya	Medusa	Throat slashed by Medusa (Heaven's Feel Route - Bad Ending - Happy End)	non-canon
Shirou Emiya	Medusa | Shinji Matou	Bled out after having his left arm cut off by Medusa on orders from Shinji Matou (Unlimited Blade Works Route - Bad Ending - Spider's Captive)	non-canon
Shirou Emiya	Medusa | Shinji Matou	Fatally wounded after Medusa kicked him out of a window on orders from Shinji Matou, and Unlimited Blade Works burst forth blades from his body (Fate Route - Bad Ending - Rafflesia Umbrella)	non-canon
Shirou Emiya	Medusa | Shinji Matou	Neck snapped by Medusa on orders from Shinji Matou (Heaven's Feel Route - Bad Ending - Miserable Lone Force)	non-canon
Shirou Emiya	Medusa | Shinji Matou	Petrified by Medusa on orders from Shinji Matou and shattered into pieces (Heaven's Feel Route - Bad Ending - Stone Coffin)	non-canon
Shirou Emiya	Medusa | Shinji Matou	Stabbed in the neck and drained of his blood by Medusa on orders from Shinji Matou (Fate Route - Bad Ending - Melty Blood)	non-canon
Shirou Emiya	Rin Tohsaka | Medea	Put down by Rin Tohsaka by smashing the test tube Medea trapped him in (Unlimited Blade Works Route - Bad Ending - Hazy)	non-canon
Shirou Emiya	Shirou Emiya	Destroyed his own body after overusing Archer's arm (soul revived by Illyasviel von Einzbern using Third Magic) (Heaven's Feel - True Ending)	revived | determinant
Shirou Emiya	Shirou Emiya	Destroyed his own mind after projecting too many times (Heaven's Feel Route - Bad Ending - Sparks Liner High)	non-canon | brain-dead
Shirou Emiya	Shirou Emiya	Destroyed his own mind and body after projecting Excalibur (Heaven's Feel - Normal Ending)	determinant
Shirou Emiya	Souichirou Kuzuki	Beaten to death by Souichirou Kuzuki (Unlimited Blade Works Route - Bad Ending - Killer)	non-canon
Shirou Emiya	Zouken Matou	Devoured by the bugs controlled by Zouken Matou (Heaven's Feel Route - Bad Ending - Die Together)	non-canon
Shirou Emiya's father	Artoria Pendragon | Kiritsugu Emiya	Incinerated during the great fire caused by the destruction of the Holy Grail by Artoria Pendragon on orders from Kiritsugu Emiya	
Shirou Emiya's mother	Artoria Pendragon | Kiritsugu Emiya	Incinerated during the great fire caused by the destruction of the Holy Grail by Artoria Pendragon on orders from Kiritsugu Emiya	
Souichirou Kuzuki	EMIYA	Slashed by EMIYA (Unlimited Blade Works Route)	determinant | unavoidable
Souichirou Kuzuki	Gilgamesh	Impaled with his Noble Phantasms by Gilgamesh (Fate Route, shown in Hollow Ataraxia)	determinant | unavoidable
Souichirou Kuzuki	Gilgamesh	Struck down by Gilgamesh (Fate Deen Anime)	continuant | unavoidable
Souichirou Kuzuki	Hassan of the Cursed Arm | Zouken Matou	Stabbed in the head by Hassan of the Cursed Arm on orders from Zouken Matou (Heaven's Feel Movies)	continuant | unavoidable
Souichirou Kuzuki	Medea	Stabbed with Rule Breaker by Medea (Heaven's Feel Route)	determinant | unavoidable
Zouken Matou	Kirei Kotomine | Sakura Matou	Body exorcised by Kirei Kotomine and core worm destroyed by Sakura Matou (Heaven's Feel Route)	determinant
Zouken Matou	Shirou Emiya	Murdered by Shirou Emiya to destroy the Holy Grail at any cost (Heaven's Feel Route - Bad Ending - Superhero)	non-canon
