character	killed by	death	type
<2> Wyvern Evil	Ritsuka Fujimaru | Mash Kyrielight | Elizabeth Báthory (Lancer)	Defeated by Ritsuka Fujimaru's party (Section 13)	
<2> Wyvern Evil	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 15)	
<2> Wyvern Evil	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Wolfgang Amadeus Mozart (Caster) | Georgios (Rider) | Siegfried (Saber) | Elizabeth Báthory (Lancer) | Kiyohime (Berserker)	Defeated by Ritsuka Fujimaru's party (Section 12)	
<2> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 5)	
<3> Hand of Dawn	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 6)	
<3> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 3)	
<3> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Elizabeth Báthory (Lancer) | Kiyohime (Berserker)	Defeated by Ritsuka Fujimaru's party (Section 14)	
<3> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 11)	
<3> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 4)	
<3> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Elizabeth Báthory (Lancer) | Kiyohime (Berserker)	Defeated by Ritsuka Fujimaru's party (Section 14)	
<3> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 6)	
<3> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Siegfried (Saber)	Defeated by Ritsuka Fujimaru's party (Section 13)	
<4> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 6)	
<4> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 7)	
<4> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 8)	
<4> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 10)	
<5> French Soldier	Ritsuka Fujimaru | Mash Kyrielight	Defeated by Ritsuka Fujimaru's party (Section 1)	
<5> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 13)	
<5> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 6)	
<5> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 10)	
<5> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Elizabeth Báthory (Lancer) | Kiyohime (Berserker)	Defeated by Ritsuka Fujimaru's party (Section 14)	
<5> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 11)	
<6> Skeleton	Ritsuka Fujimaru | Mash Kyrielight	Defeated by Ritsuka Fujimaru's party (Section 2)	
<6> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Elizabeth Báthory (Lancer)	Defeated by Ritsuka Fujimaru's party (Section 13)	
<6> Werewolf	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 9)	
<6> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Georgios (Rider) | Siegfried (Saber)	Defeated by Ritsuka Fujimaru's party (Section 11)	
<6> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 8)	
<6> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 8)	
<6> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 10)	
<7> Werewolf	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 9)	
<7> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Wolfgang Amadeus Mozart (Caster) | Georgios (Rider) | Siegfried (Saber) | Elizabeth Báthory (Lancer) | Kiyohime (Berserker)	Defeated by Ritsuka Fujimaru's party (Section 12)	
<7> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 7)	
<7> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 8)	
<8> French Soldier	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 7)	
<8> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 13)	
<9> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Wolfgang Amadeus Mozart (Caster) | Georgios (Rider) | Siegfried (Saber) | Elizabeth Báthory (Lancer) | Kiyohime (Berserker)	Defeated by Ritsuka Fujimaru's party (Section 12)	
Atalanta (Archer)	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 15)	
Atalanta (Archer)	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Wolfgang Amadeus Mozart (Caster) | Georgios (Rider) | Siegfried (Saber) | Elizabeth Báthory (Lancer) | Kiyohime (Berserker)	Defeated by Ritsuka Fujimaru's party (Section 12)	
Carmilla (Assassin)	Ritsuka Fujimaru | Mash Kyrielight | Elizabeth Báthory (Lancer)	Defeated by Ritsuka Fujimaru's party (Section 13)	
Charles VII	Jeanne d'Arc Alter (Ruler)	Murdered by Jeanne d'Arc Alter (Ruler) (mentioned in Section 3)	
Charles-Henri Sanson (Assassin)	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 13)	
Chevalier d'Éon (Saber)	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 13)	
Elizabeth Báthory (Lancer)	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party (Section 15)	
Fafnir	Ritsuka Fujimaru | Mash Kyrielight | Siegfried (Saber)	Defeated by Ritsuka Fujimaru's party (Section 13)	
Georgios (Rider)	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party (Section 15)	
Gilles de Rais (Caster)	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Elizabeth Báthory (Lancer) | Kiyohime (Berserker)	Defeated by Ritsuka Fujimaru's party (Section 15)	
Heracles (Berserker)	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 15)	
Jeanne d'Arc (Ruler)	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party (Section 15)	
Jeanne d'Arc Alter (Ruler)	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 15)	
Kiyohime (Berserker)	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party (Section 15)	
Lancelot (Berserker)	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 15)	
Lancelot (Berserker)	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 8)	
Marie Antoinette (Rider)	Jeanne d'Arc Alter (Ruler)	Defeated by Jeanne d'Arc Alter (Ruler) (mentioned in Section 11)	
Martha (Rider)	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 15)	
Martha (Rider)	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 6)	
Phantom of the Opera (Assassin)	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 15)	
Phantom of the Opera (Assassin)	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler) | Marie Antoinette (Rider) | Wolfgang Amadeus Mozart (Caster)	Defeated by Ritsuka Fujimaru's party (Section 7)	
Pierre Cauchon	Jeanne d'Arc Alter (Ruler)	Incinerated by Jeanne d'Arc Alter (Ruler) (Prelude)	
Siegfried (Saber)	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party (Section 15)	
Vlad III (Lancer)	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc (Ruler)	Defeated by Ritsuka Fujimaru's party (Section 13)	
Wolfgang Amadeus Mozart (Caster)	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party (Section 15)	
