character	killed by	death	type
<2> Embittered Veteran	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Embittered Veteran	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Famished Hooligan	Outis | Hong Lu | Faust | Meursault | Dante	Slain by the Sinners, led by Dante	
<2> Famished Hooligan	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Hardened Veteran	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Head Hooligan	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Number-nuts Hooligan	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Number-nuts Hooligan	Yi Sang | Ryōshū | Don Quixote | Heathcliff | Ishmael | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Gulae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Gulae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Gulae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Gulae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Irae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Irae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Irae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Pigritiae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Pigritiae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Recollected Awry Soldier	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Recollected Overtaken Soldier	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Recollected Wallowing Soldier	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Recollected Wallowing Soldier	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Sharp Hooligan	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Crooked Veteran	Ryōshū | Heathcliff | Ishmael | Sinclair | Outis | Dante	Slain by the Sinners, led by Dante	
<3> Doomsday Clay Doll	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Famished Hooligan	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Head Hooligan	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Number-nuts Hooligan	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Peccatulum Gulae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Peccatulum Irae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Peccatulum Pigritiae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Sharp Hooligan	Outis | Hong Lu | Faust | Meursault | Dante	Slain by the Sinners, led by Dante	
<4> Burning Clay Doll	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Number-nuts Hooligan	Outis | Hong Lu | Faust | Meursault | Dante	Slain by the Sinners, led by Dante	
<4> Puzzled Veteran	Ryōshū | Heathcliff | Ishmael | Sinclair | Outis | Dante	Slain by the Sinners, led by Dante	
<4> Scruffy Veteran	Ryōshū | Heathcliff | Ishmael | Sinclair | Outis | Dante	Slain by the Sinners, led by Dante	
<5> Doomsday Clay Doll	Sinners | Dante	Slain by the Sinners, led by Dante	
Aya	Ebony Queen's Apple	Impaled through the abdomen by the Ebony Queen's Apple	
Don Quixote		Suffocated to death after inhaling lethal gas (undone by Dante)	undone
Faust		Suffocated to death after inhaling lethal gas (undone by Dante)	undone
Gregor		Suffocated to death after inhaling lethal gas (undone by Dante)	undone
Heathcliff		Suffocated to death after inhaling lethal gas (undone by Dante)	undone
Hong Lu		Suffocated to death after inhaling lethal gas (undone by Dante)	undone
Ishmael		Suffocated to death after inhaling lethal gas (undone by Dante)	undone
Meursault		Suffocated to death after inhaling lethal gas (undone by Dante)	undone
Old G Corp. Head Manager	Sinners | Dante	Slain by the Sinners, led by Dante	
Outis		Suffocated to death after inhaling lethal gas (undone by Dante)	undone
Rodion		Suffocated to death after inhaling lethal gas (undone by Dante)	undone
Ryōshū		Suffocated to death after inhaling lethal gas (undone by Dante)	undone
Sinclair		Suffocated to death after inhaling lethal gas (undone by Dante)	undone
Tomah	Hermann	Crushed by Hermann's hand	
Yi Sang		Suffocated to death after inhaling lethal gas (undone by Dante)	undone
Yuri	Golden Apple	Devoured by the Golden Apple	
