character	killed by	death	type
<2> Peccatulum Irae Class 2	Sinners | Dante | Hohenheim	Slain by the Sinners, led by Dante, organised by Hohenheim	
<2> Peccatulum Luxuriae Class 2	Ryōshū | Ishmael | Dante | Hohenheim | Heathcliff	Slain by the Sinners, led by Dante, organised by Hohenheim and Heathcliff	
<2> Peccatulum Morositatis Class 1	Sinners | Dante | Hohenheim	Slain by the Sinners, led by Dante, organised by Hohenheim	
<2> Peccatulum Morositatis Class 2	Heathcliff | Rodion | Outis | Dante | Hohenheim	Slain by the Sinners, led by Dante, organised by Hohenheim and Heathcliff	
<3> Peccatulum Irae Class 2	Hong Lu | Sinclair | Dante | Hohenheim | Heathcliff	Slain by the Sinners, led by Dante, organised by Hohenheim and Heathcliff	
<3> Peccatulum Morositatis Class 1	Heathcliff | Rodion | Outis | Dante | Hohenheim	Slain by the Sinners, led by Dante, organised by Hohenheim and Heathcliff	
<3> Peccatulum Pigritiae Class 2	Faust | Meursault | Gregor | Dante | Hohenheim | Heathcliff	Slain by the Sinners, led by Dante, organised by Hohenheim and Heathcliff	
<3> Peccatulum Superbiae Class 1	Sinners | Dante | Hohenheim	Slain by the Sinners, led by Dante, organised by Hohenheim	
<4> Peccatulum Superbiae Class 1	Ryōshū | Ishmael | Dante | Hohenheim | Heathcliff	Slain by the Sinners, led by Dante, organised by Hohenheim and Heathcliff	
<5> Peccatulum Irae Class 1	Hong Lu | Sinclair | Dante | Hohenheim | Heathcliff	Slain by the Sinners, led by Dante, organised by Hohenheim and Heathcliff	
<5> Peccatulum Pigritiae Class 1	Faust | Meursault | Gregor | Dante | Hohenheim | Heathcliff	Slain by the Sinners, led by Dante, organised by Hohenheim and Heathcliff	
Faust	Don Quixote	Obliterated by Don Quixote's lance (undone by Dante)	undone
Gregor	Don Quixote	Obliterated by Don Quixote's lance (undone by Dante)	undone
Heathcliff	Don Quixote	Obliterated by Don Quixote's lance (undone by Dante)	undone
Hong Lu	Don Quixote	Obliterated by Don Quixote's lance (undone by Dante)	undone
Ishmael	Don Quixote	Obliterated by Don Quixote's lance (undone by Dante)	undone
Johann	Johann	Buried within a Lobotomy Corporation Branch after making Hohenheim take the last escape pod	
Meursault	Don Quixote	Obliterated by Don Quixote's lance (undone by Dante)	undone
Outis	Don Quixote	Obliterated by Don Quixote's lance (undone by Dante)	undone
Rodion	Don Quixote	Obliterated by Don Quixote's lance (undone by Dante)	undone
Ryōshū	Don Quixote	Obliterated by Don Quixote's lance (undone by Dante)	undone
Sinclair	Don Quixote	Obliterated by Don Quixote's lance (undone by Dante)	undone
Yi Sang	Don Quixote	Obliterated by Don Quixote's lance (undone by Dante)	undone
