character	killed by	death	type
<3> Bean-hating Tingtanger	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Bean-hating Tingtanger	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Casino Security Chief	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Chest-puffing Tingtanger	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Chest-puffing Tingtanger	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Confident Casino Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Flexing Tieqiu Crewman	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Number-nuts Hooligan	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Peccatulum Irae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Rigid Casino Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Rigid Casino Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Rustic-sounding Tingtanger	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Shivering Miner Slave	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Slave	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Bean-hating Tingtanger	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Bean-hating Tingtanger	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Become Strong? Genuinely?	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Chest-puffing Tingtanger	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Chest-puffing Tingtanger	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Confident Casino Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Freezing Miner Slave	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Mariachi Alegre	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Mariachi Alegre	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Mariachi Vivaz	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Peccatulum Morositatis Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Rearisen Neighbor	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Slave	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Threatening Tieqiu Crewman	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Threatening Tieqiu Crewman	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Flexing Tieqiu Crewman	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Mariachi Alegre	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Mariachi Alegre	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Mariachi Vivaz	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Mariachi Vivaz	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Rigid Casino Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Rustic-sounding Tingtanger	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Flexing Tieqiu Crewman	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Slumber-broken Neighbor	Sinners | Dante	Slain by the Sinners, led by Dante	
Ivan		Choked on food as he was starving	
Tieqiu Boss	Sonya	Crushed with a trash compactor by Sonya	
Wicked Tax Collector	Rodion	Struck with an axe by Rodion	
