character	killed by	death	type
<4> Pallidified Thing-Hook	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Pallidified Thing-Pirate	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Tough Twinhooks Pirate	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Tough Twinhooks Pirate	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Tough Twinhooks Pirate	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Agile Twinhooks Pirate	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Bandana-wearing Twinhooks Pirate	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Bandana-wearing Twinhooks Pirate	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Pallidified Thing-Hook	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Pallidified Thing-Shield	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Bandana-wearing Twinhooks Pirate	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Bandana-wearing Twinhooks Pirate	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Bandana-wearing Twinhooks Pirate	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Moustachioed Twinhooks Pirate	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Moustachioed Twinhooks Pirate	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Pallid White Mermaid	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Stern Little Brother of the Middle	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Sturdy Little Brother of the Middle	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Whale of the Porous Hand Soldier Mermaid	Sinners | Dante	Slain by the Sinners, led by Dante	
<7> Pallid Blue Mermaid	Sinners | Dante	Slain by the Sinners, led by Dante	
<8> Pallid Blue Mermaid	Sinners | Dante	Slain by the Sinners, led by Dante	
Don Quixote	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Faust	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Faust	Ricardo	Fatally wounded by Ricardo (undone by Dante)	undone
Gregor	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Haru	The Pallid Whale	Consumed by the Pallid Whale	
Heathcliff	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Heathcliff	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Heathcliff	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Hong Lu	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Ishmael	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Ishmael	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Ishmael	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Ishmael	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Meursault	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Outis	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Pip	Ahab	Absorbed and used as fuel by Ahab's E.G.O.	
Queequeg	The Pallid Whale | Ahab	Succumbed to the Pallidification and melted away, due to being weakened after having been absorbed and used as fuel by Ahab's E.G.O.	
Rodion	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Ryōshū	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Sinclair	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
Starbuck	Ahab	Absorbed and used as fuel by Ahab's E.G.O.	
Stubb	The Pallid Whale | Ahab	Turned into a Mermaid after being bit by a Whale, left to die within the dying Pallid Whale after it consumed the Pequod, where he was incarcerated in by Ahab	
The All-Piercing Marlin Whale	The Indigo Elder	Hunted and slain by the Indigo Elder	
The Pallid Whale	Ishmael | Dante	Heart torn through by Ishmael on orders from Dante	
Yi Sang	Ricardo	Brutally murdered by Ricardo (undone by Dante)	undone
