character	killed by	death	type
<1> Peccatulum Superbiae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Peccatulum Superbiae Class 2	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Peccatulum Superbiae Class 2	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Swift N Corp. E.G.O::Sticking	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Swift Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Swift Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Swift Shi Family 	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Talisman Jar Monster	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Talisman Jar Monster	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Veteran Shi Family Mercenary	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Wicked Deathrite Monk	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Blooming Failure	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Blooming Failure	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Entangled Failure	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Entangled Failure	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Entangled Failure	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Entangled Jar Monster	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Entangled Jar Monster	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Evil-possessed Deathrite Monk	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Impaled Failure	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Impaled Failure	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Large Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Monster from the Gorged and Devoured Jar of Loneliness	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Nailed Jar Monster	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Nimble N Corp. E.G.O::Sticking	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Gulae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Pigritiae Class 2	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Pigritiae Class 3	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Superbiae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Swift Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Swift Shi Family Mercenary	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Talisman Jar Monster	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Veteran Shi Family Mercenary	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Veteran Shi Family Mercenary	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Wicked Deathrite Monk	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Blooming Failure	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Entangled Failure	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Evil-possessed Deathrite Monk	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Evil-possessed Deathrite Monk	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Impaled Failure	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Impaled Failure	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Large Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Large Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Nailed Jar Monster	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Peccatulum Pigritiae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Swift Pursuing Stranger	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Swift Shi Family Mercenary	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Wicked Deathrite Monk	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Furtive Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Monster from the Gorged and Devoured Jar of Loneliness	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Swift Ambushing Stranger	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Swift Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Swift Pursuing Stranger	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Swift Shi Family Mercenary	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Veteran Shi Family Mercenary	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Heavy Shi Family Mercenary	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Swift Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Swift Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Talisman Jar Monster	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Veteran Shi Family Mercenary	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Veteran Shi Family Mercenary	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Furtive Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Furtive Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Large Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Rigid Soldato of the Thumb	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Rigid Soldato of the Thumb	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Stern Soldato of the Thumb	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Stern Soldato of the Thumb	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Swift Ambushing Stranger	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Swift Shi Family Mercenary	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Swift Shi Family Mercenary	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Wicked Deathrite Monk	Sinners | Dante	Slain by the Sinners, led by Dante	
<7> Swift Ambushing Stranger	Sinners | Dante	Slain by the Sinners, led by Dante	
<7> Swift Pursuing Stranger	Sinners | Dante	Slain by the Sinners, led by Dante	
<8> Furtive Podao Assailant	Sinners | Dante	Slain by the Sinners, led by Dante	
Daguanyuan's Jia Huan	Jia Mu	Stomach burst open by a hatching Niaojia-ren during the destruction of the Kong Family orchestrated by Jia Mu	
H Corp. Researcher	Garion | Jia Mu	Slaughtered by Garion during the destruction of the Kong Family orchestrated by Jia Mu	
Hong Lu	Night Drifter | Xue Family Mother	Brain crushed by the Night Drifter, hired by the Xue Family Mother (undone by Dante)	undone
Hong Lu	Ryōshū | Hong Lu	Bisected by Ryōshū on his own request (undone by Dante)	undone
Kong Sihui	Jia Mu	Stomach burst open by a hatching Niaojia-ren after ingesting a Bolus given by Jia Mu	
Kong Youjin	Jia Mu	Slaughtered by the Niaojia-ren during the destruction of the Kong Family orchestrated by Jia Mu	
Lei Heng	Jia Qiu	Head obliterated by Jia Qiu	
Shi Yihua		Died from unknown causes (revived via Wang Dawei's boluses)	revived
Shi Yihua		Died from unknown causes (revived via Wang Dawei's boluses)	revived
The Xianhuang Anamnaworm	Hong Lu | Dante	Washed away by Hong Lu's E.G.O., led by Dante	
Wang Ren	Jia Mu | Jia Yuanchun | Jia Zheng	Dropped to his death after being eliminated from the Family Hierarch Evaluations by Jia Mu, Jia Yuanchun and Jia Zheng	
