character	killed by	death	type
<2> Bloomed Bloodfiend	Four-hundred Roses | Sinners (minus Don Quixote) | Dante	Corroded by the Four-hundred Roses and then slain by the Sinners, led by Dante	
<2> Blossomed Bloodfiend	Four-hundred Roses | Sinners (minus Don Quixote) | Dante	Corroded by the Four-hundred Roses and then slain by the Sinners, led by Dante	
<2> Budding Bloodfiend	Four-hundred Roses | Sinners (minus Don Quixote) | Dante	Corroded by the Four-hundred Roses and then slain by the Sinners, led by Dante	
<2> Disgraced Bloodbag	Sinners | Jia Xichun | Dante	Slain by the Sinners and Jia Xichun, led by Dante	
<2> Eerie Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Embellished Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Embellished Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Embellished Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Insane Fashionista Bloodfiend	Sinners (minus Don Quixote) | Dante	Slain by the Sinners, led by Dante	
<2> Insane Fashionista Bloodfiend	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Mad Fashionista Bloodfiend	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Mad Fashionista Bloodfiend	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Luxuriae Class 1	Sinners (minus Don Quixote) | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Luxuriae Class 2	Sinners (minus Don Quixote) | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Superbiae Class 1	Sinners (minus Don Quixote) | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Superbiae Class 2	Sinners (minus Don Quixote) | Dante	Slain by the Sinners, led by Dante	
<2> Sinister Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Sinister Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Bloodbag of the Painful Parade	Sinners | Jia Xichun | Dante	Slain by the Sinners and Jia Xichun, led by Dante	
<3> Bloodbag of the Painful Parade	Sinners | Jia Xichun | Dante	Slain by the Sinners and Jia Xichun, led by Dante	
<3> Bloodbag of the Rear Parade	Sinners | Jia Xichun | Dante	Slain by the Sinners and Jia Xichun, led by Dante	
<3> Bloodfiend of the Happy Parade	Sinners | Jia Xichun | Dante	Slain by the Sinners and Jia Xichun, led by Dante	
<3> Budding Bloodbag	Four-hundred Roses | Sinners (minus Don Quixote) | Dante	Corroded by the Four-hundred Roses and then slain by the Sinners, led by Dante	
<3> Budding Bloodbag	Four-hundred Roses | Sinners (minus Don Quixote) | Dante	Corroded by the Four-hundred Roses and then slain by the Sinners, led by Dante	
<3> Eerie Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Embellished Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Embellished Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Insane Fashionista Bloodfiend	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Prideful Fanghunt Office Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Prideful Fanghunt Office Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Sinister Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Sinister Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Well-dressed Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Well-dressed Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Bloodbag of the Painful Parade	Sinners | Jia Xichun | Dante	Slain by the Sinners and Jia Xichun, led by Dante	
<4> Bloodbag of the Painful Parade	Sinners | Jia Xichun | Dante	Slain by the Sinners and Jia Xichun, led by Dante	
<4> Bloodbag of the Rear Parade	Sinners | Jia Xichun | Dante	Slain by the Sinners and Jia Xichun, led by Dante	
<4> Bloodbag of the Rear Parade	Sinners | Jia Xichun | Dante	Slain by the Sinners and Jia Xichun, led by Dante	
<4> Bloodbag of the Rear Parade	Sinners | Jia Xichun | Dante	Slain by the Sinners and Jia Xichun, led by Dante	
<4> Bloodfiend of the Joyful Parade	Sinners | Jia Xichun | Dante	Slain by the Sinners and Jia Xichun, led by Dante	
<4> Embellished Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Insane Fashionista Bloodfiend	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Well-dressed Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Well-dressed Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Well-dressed Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> 'Ghost' Bloodfiend of Prayers	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Bloodfiend of the Happy Parade	Sinners | Jia Xichun | Dante	Slain by the Sinners and Jia Xichun, led by Dante	
<5> Bloodfiend of the Joyful Parade	Sinners | Jia Xichun | Dante	Slain by the Sinners and Jia Xichun, led by Dante	
<5> Embellished Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Insane Fashionista Bloodfiend	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Insane Fashionista Bloodfiend	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Mad Fashionista Bloodfiend	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Combative Fanghunt Office Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Combative Fanghunt Office Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Eerie Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
<6> Well-dressed Bloodbag	Sinners | Dante	Slain by the Sinners, led by Dante	
Camille	Four-hundred Roses | Sinners | Dante	Corroded by the Four-hundred Roses and then slain by the Sinners, led by Dante	
Delighted Firefist Office Fixer	Firefist Office Big Sis	Murdered by the Firefist Office Big Sis	
Dulcinea	Sinners (minus Don Quixote) | Dante	Slain by the Sinners, led by Dante	
Faust	La Manchaland's Don Quixote	Crushed with a sphere of blood by La Manchaland's Don Quixote (undone by Dante)	undone
Firefist Office Big Sis	Sinners | Dante	Turned into a Bloodbag by La Manchaland's Bloodfiends and slain by the Sinners, led by Dante	
Gregor	La Manchaland's Don Quixote	Crushed with a sphere of blood by La Manchaland's Don Quixote (undone by Dante)	undone
Heathcliff	La Manchaland's Don Quixote	Crushed with a sphere of blood by La Manchaland's Don Quixote (undone by Dante)	undone
Hong Lu	La Manchaland's Don Quixote	Crushed with a sphere of blood by La Manchaland's Don Quixote (undone by Dante)	undone
Ishmael	La Manchaland's Don Quixote	Crushed with a sphere of blood by La Manchaland's Don Quixote (undone by Dante)	undone
La Manchaland's Don Quixote	Sancho | Dante	Fatally impaled by Sancho's lance, led by Dante	
Meursault	La Manchaland's Don Quixote	Crushed with a sphere of blood by La Manchaland's Don Quixote (undone by Dante)	undone
Outis	La Manchaland's Don Quixote	Crushed with a sphere of blood by La Manchaland's Don Quixote (undone by Dante)	undone
Paula	Four-hundred Roses | Sinners | Dante	Corroded by the Four-hundred Roses and then slain by the Sinners, led by Dante	
Prideful Fanghunt Office Fixer	Dulcinea	Devoured by Dulcinea's faction	
Rodion	La Manchaland's Don Quixote	Crushed with a sphere of blood by La Manchaland's Don Quixote (undone by Dante)	undone
Romero	Sansón	Struck down by Sansón	
Ryōshū	La Manchaland's Don Quixote	Crushed with a sphere of blood by La Manchaland's Don Quixote (undone by Dante)	undone
Sinclair	La Manchaland's Don Quixote	Crushed with a sphere of blood by La Manchaland's Don Quixote (undone by Dante)	undone
The Barber	Sinners (minus Don Quixote) | Dante	Slain by the Sinners, led by Dante	
The Priest	Sinners (minus Don Quixote) | Dante	Slain by the Sinners, led by Dante	
Yi Sang	La Manchaland's Don Quixote	Crushed with a sphere of blood by La Manchaland's Don Quixote (undone by Dante)	undone
