character	killed by	death	type
Hindley of the Wild Hunt	Sinners | Dante	Slain by the Sinners, led by Dante	alternate
Isabella Edgar	Erlking Heathcliff	Consciousness overwritten by Erlking Heathcliff	
Josephine	Erlking Heathcliff	Impaled by Erlking Heathcliff	
Josephine of the Wild Hunt	Sinners | Dante	Slain by the Sinners, led by Dante	
Josephine of the Wild Hunt	Sinners | Dante	Slain by the Sinners, led by Dante	
Josephine of the Wild Hunt	Sinners | Dante	Slain by the Sinners, led by Dante	
Josephine of the Wild Hunt	Sinners | Dante	Slain by the Sinners, led by Dante	
Josephine of the Wild Hunt	Sinners | Dante	Slain by the Sinners, led by Dante	alternate
Linton Edgar	Linton Edgar	Melted himself away	
Linton of the Wild Hunt	Sinners | Dante	Slain by the Sinners, led by Dante	
Linton of the Wild Hunt	Sinners | Dante	Slain by the Sinners, led by Dante	
Linton of the Wild Hunt	Sinners | Dante	Slain by the Sinners, led by Dante	
Linton of the Wild Hunt	Sinners | Dante	Slain by the Sinners, led by Dante	
Matthew		Died when the Dead Rabbits were wiped out	
Mr. Earnshaw		Passed away from unknown causes	
The Reaved Lamenter of the Wild Hunt	Sinners | Dante	Slain by the Sinners, led by Dante	
The Reaved Lamenter of the Wild Hunt	Sinners | Dante	Slain by the Sinners, led by Dante	
The Reaved Lamenter of the Wild Hunt	Sinners | Dante	Slain by the Sinners, led by Dante	
