character	killed by	death	type
<1> Fat Bandit	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Fire Plant	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Flame Core	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #4)	
<1> Flower Rider	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Flower Rider	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Flower Rider	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Flower Rider	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Fluttering	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #4)	
<1> Gold Tricholoma	Xehanort's Party	Slain by Xehanort's Party (Use Quest keys and obtain BP)	
<1> Heat Saber	Xehanort's Party	Slain by Xehanort's Party (Daily Enemy Quest)	
<1> Heat Saber	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> High Wizard	Xehanort's Party	Slain by Xehanort's Party (Daily Enemy Quest)	
<1> High Wizard	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Huge Watermelon	Xehanort's Party	Slain by Xehanort's Party (Whack a Watermelon)	
<1> Ice Plant	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Ifrit	Xehanort's Party	Slain by Xehanort's Party (Get Fire Belt!)	
<1> Invisible	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #4)	
<1> Invisible	Xehanort's Party	Slain by Xehanort's Party (Daily Enemy Quest)	
<1> Invisible	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Lance Soldier	Xehanort's Party	Slain by Xehanort's Party (Feat of Strength (Int.))	
<1> Lance Soldier	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Large Armor	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Large Armor	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Large Body	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Large Body	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Margoyle	Xehanort's Party	Slain by Xehanort's Party (Use Quest keys to collect Mythril Stone!)	
<1> Morning Star	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Nimble Bee	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Nimble Bee	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Paralysis Archer	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Paralysis Archer	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Poison Archer	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Poison Archer	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Poison Archer	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Possessor	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Pot Centipede	Xehanort's Party	Slain by Xehanort's Party (Daily Enemy Quest)	
<1> Pot Centipede	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Pot Scorpion	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Pot Scorpion	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #4)	
<1> Pot Scorpion	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Pot Spider	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Pot Spider	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Powerwild	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Powerwild	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Powerwild	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #4)	
<1> Powerwild	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Red Nocturne	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Red Nocturne	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Red Rose	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Ringmaster	Xehanort's Party	Slain by Xehanort's Party (The powerful Ringmaster arrives!)	
<1> Shadow	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Sleep Archer	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Soldier	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Soldier	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Soldier	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Sparkler	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Sparkler	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Wizard	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Wizard	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Wizard	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Wyvern	Xehanort's Party	Slain by Xehanort's Party (Daily Enemy Quest)	
<1> Wyvern	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<1> Yellow Opera	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Yellow Opera	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<1> Yellow Opera	Xehanort's Party	Slain by Xehanort's Party (Winning Streak)	
<2> Bandit	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge #1)	
<2> Gift Shadow	Xehanort's Party	Slain by Xehanort's Party (New Year Daily Event)	
<3> Eggcognito	Xehanort's Party	Slain by Xehanort's Party (Target: Fluttering)	
<3> Emerald Sonata	Xehanort's Party	Slain by Xehanort's Party (Elemental Challenge III)	
<3> Gold Tricholoma	Xehanort's Party	Slain by Xehanort's Party (New Year Daily Event)	
<3> High Wizard	Xehanort's Party	Slain by Xehanort's Party (Craft Earrings III)	
<3> Paralysis Archer	Xehanort's Party	Slain by Xehanort's Party (Elemental Challenge I)	
<3> Pot Scorpion	Xehanort's Party	Slain by Xehanort's Party (Elemental Challenge II)	
<3> Tornado Step	Xehanort's Party	Slain by Xehanort's Party (Craft Earrings III)	
<4> Icy Beast	Xehanort's Party	Slain by Xehanort's Party (Craft Earrings III)	
<4> Random Enemies	Xehanort's Party	Slain by Xehanort's Party (Use Quest keys and obtain BP)	
<6> Lance Soldier	Xehanort's Party	Slain by Xehanort's Party (Lance Soldier Battle Streak Event)	
<8> Icy Beast	Xehanort's Party	Slain by Xehanort's Party (Complete weekly missions and get Anniversary Cards!)	
<9> Wicked Watermelon	Xehanort's Party	Slain by Xehanort's Party (Whack a Watermelon)	
