character	killed by	death	type
<40> Heartless	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge Event Mission #1)	
<48> Icy Beast	Xehanort's Party	Slain by Xehanort's Party (KHUX JP 5th Anniv. Weekly Mission)	
<5,000> Enemies	Xehanort's Party	Slain by Xehanort's Party (Monthly Mission #6)	
<5,000> Enemies	Xehanort's Party	Slain by Xehanort's Party (Weekly Mission #1)	
<5,000> Enemies	Xehanort's Party	Slain by Xehanort's Party (Weekly Mission #2)	
<5,000> Enemies	Xehanort's Party	Slain by Xehanort's Party (Weekly Mission #3)	
<50,000> Enemies	Xehanort's Party	Slain by Xehanort's Party (Monthly Mission #2)	
<50,000> Enemies	Xehanort's Party	Slain by Xehanort's Party (Monthly Mission #3)	
<50,000> Enemies	Xehanort's Party	Slain by Xehanort's Party (Monthly Mission #4)	
<50,000> Enemies	Xehanort's Party	Slain by Xehanort's Party (Monthly Mission #5)	
<50,000> Rank ★★★★ Enemies	Xehanort's Party	Slain by Xehanort's Party (World Battle Mission Rank ★★★★)	
<500> Enemies	Xehanort's Party	Slain by Xehanort's Party (Prize: Ansem Card)	
<500> Fluttering	Xehanort's Party	Slain by Xehanort's Party (Target: Fluttering Event Mission)	
<500> Ifrit	Xehanort's Party	Slain by Xehanort's Party (Target: Ifrit Event Mission)	
<500> Jack O' Lantern	Xehanort's Party	Slain by Xehanort's Party (Halloween Event World Battle Event Mission)	
<500> Ogre	Xehanort's Party	Slain by Xehanort's Party (Target: Ogre Event Mission)	
<500> Rank ★★★★ Enemies	Xehanort's Party	Slain by Xehanort's Party (Prize: Ansem Card)	
<500> Terrible Tomte	Xehanort's Party	Slain by Xehanort's Party (Winter Fest World Battle Event Mission)	
<50> Darkball	Xehanort's Party	Slain by Xehanort's Party (Fill Out Your Album Event Mission)	
<50> Enemies	Xehanort's Party	Slain by Xehanort's Party (Daily Challenge Event Mission #3)	
<50> Flame Core	Xehanort's Party	Slain by Xehanort's Party (Fill Out Your Album Event Mission)	
<50> Gigas Shadow	Xehanort's Party	Slain by Xehanort's Party (Fill Out Your Album Event Mission)	
<50> Gummi Hammer	Xehanort's Party	Slain by Xehanort's Party (Fill Out Your Album Event Mission)	
<50> Huge Watermelon	Xehanort's Party	Slain by Xehanort's Party (Fill Out Your Album Event Mission)	
<50> Large Snowman	Xehanort's Party	Slain by Xehanort's Party (Winter Fest World Battle Event Mission)	
<50> Polliwog	Xehanort's Party	Slain by Xehanort's Party (Fill Out Your Album Event Mission)	
<50> Rank ★★★ Enemies	Xehanort's Party	Slain by Xehanort's Party (Extra Mission)	
<50> Wicked Watermelon	Xehanort's Party	Slain by Xehanort's Party (Fill Out Your Album Event Mission)	
<550> Enemies	Xehanort's Party	Slain by Xehanort's Party ([Premium] Weekly Mission #1)	
<550> Enemies	Xehanort's Party	Slain by Xehanort's Party ([Premium] Weekly Mission #2)	
<550> Enemies	Xehanort's Party	Slain by Xehanort's Party ([Premium] Weekly Mission #3)	
<700> Enemies	Xehanort's Party	Slain by Xehanort's Party (Fill Out Your Album World Battle Mission)	
<700> Heartless	Xehanort's Party	Slain by Xehanort's Party (Craft Earrings III Event Mission)	
<8,000> Heartless	Xehanort's Party	Slain by Xehanort's Party (Fill Out Your Album Event Mission)	
<900> Apricot Opera	Xehanort's Party	Slain by Xehanort's Party (Thunder Belt World Battle Event Mission)	
