character	killed by	death	type
<1> Hook Bat	Xehanort | Hermod	Slain by Xehanort and Hermod (Quest 77)	
<1> Hook Bat	Xehanort | Urd	Slain by Xehanort and Urd (Quest 79)	
<1> Hringhorn	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 105)	
<1> Ice Plant	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 27)	
<1> Ice Plant	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 29)	
<1> Ice Plant	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 40)	
<1> Ifrit	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 103)	
<1> Ifrit	Xehanort | Eraqus | Bragi	Slain by Xehanort, Eraqus and Bragi (Quest 92)	
<1> Invisible	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 102)	
<1> Invisible	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 96)	
<1> Invisible	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 47)	
<1> Lance Soldier	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 24)	
<1> Large Armor	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 53)	
<1> Large Armor	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 63)	
<1> Large Body	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 21)	
<1> Large Body	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 37)	
<1> Large Body	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 54)	
<1> Large Snowman	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 102)	
<1> Margoyle	Xehanort | Eraqus | Bragi	Slain by Xehanort, Eraqus and Bragi (Quest 91)	
<1> Mega-Shadow	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 102)	
<1> Mega-Shadow	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 103)	
<1> Mega-Shadow	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 104)	
<1> Mega-Shadow	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 30)	
<1> Mega-Shadow	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 62)	
<1> Mega-Shadow	Xehanort | Hermod	Slain by Xehanort and Hermod (Quest 78)	
<1> Morning Star	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 102)	
<1> Nimble Bee	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 18)	
<1> Nimble Bee	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 36)	
<1> Nimble Bee	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 45)	
<1> Nimble Bee	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 65)	
<1> Nosy Mole	Xehanort | Eraqus | Vor	Slain by Xehanort, Eraqus and Vor (Quest 71)	
<1> Nosy Mole	Xehanort | Eraqus | Vor	Slain by Xehanort, Eraqus and Vor (Quest 74)	
<1> Paralysis Archer	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 69)	
<1> Possessor	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 61)	
<1> Possessor	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 7)	
<1> Pot Scorpion	Xehanort | Urd	Slain by Xehanort and Urd (Quest 82)	
<1> Powerwild	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 13)	
<1> Powerwild	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 15)	
<1> Powerwild	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 17)	
<1> Powerwild	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 8)	
<1> Red Nocturne	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 57)	
<1> Red Rose	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 23)	
<1> Red Rose	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 68)	
<1> Ringmaster	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 104)	
<1> Search Ghost	Xehanort | Urd	Slain by Xehanort and Urd (Quest 76)	
<1> Shadow	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 11)	
<1> Shadow	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 55)	
<1> Shiva	Xehanort | Eraqus | Bragi	Slain by Xehanort, Eraqus and Bragi (Quest 89)	
<1> Soldier	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 59)	
<1> Soldier	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 9)	
<1> Sparkler	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 19)	
<1> Sparkler	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 5)	
<1> Sparkler	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 50)	
<1> Swaying Spook	Xehanort | Eraqus | Bragi	Slain by Xehanort, Eraqus and Bragi (Quest 88)	
<1> Volcanic Lord	Xehanort | Eraqus | Hermod | Bragi | Urd	Slain by Xehanort, Eraqus and one of Hermod, Bragi and Urd (Quest 87)	
<1> White Rose	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 39)	
<1> Wight Knight	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 102)	
<1> Wight Knight	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 103)	
<1> Wight Knight	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 104)	
<1> Wizard	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 103)	
<1> Wizard	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 104)	
<1> Wizard	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 22)	
<1> Wizard	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 52)	
<1> Wyvern	Xehanort | Hermod	Slain by Xehanort and Hermod (Quest 83)	
<1> Yellow Opera	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 12)	
<1> Yellow Opera	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 56)	
<2> Bad Dog	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 102)	
<2> Paralysis Archer	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 25)	
<2> Poison Archer	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 25)	
<2> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 58)	
<2> Sleep Archer	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 25)	
<2> Wizard	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 102)	
<30> Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus, Hermod, Bragi, Urd and Vor (Main Mission 1)	
<3> Bandit	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 1)	
<3> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 12)	
<3> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 14)	
<3> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 15)	
<3> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 18)	
<3> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 27)	
<3> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 4)	
<3> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 5)	
<3> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 7)	
<3> Random Enemies	Xehanort | Urd	Slain by Xehanort and Urd (Quest 79)	
<3> Random Enemies	Xehanort | Urd	Slain by Xehanort and Urd (Quest 82)	
<4> Random Enemies	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 95)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd	Slain by Xehanort, Eraqus and one of Hermod, Bragi and Urd (Quest 86)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 21)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 26)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 30)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 34)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 41)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 43)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 46)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 48)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 49)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 52)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 55)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 57)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 62)	
<4> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 65)	
<4> Random Enemies	Xehanort | Hermod	Slain by Xehanort and Hermod (Quest 83)	
<500> Agrabah Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus, Hermod, Bragi, Urd and Vor (Main Mission 20)	
<500> Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus, Hermod, Bragi, Urd and Vor (Main Mission 20)	
<500> Wonderland Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus, Hermod, Bragi, Urd and Vor (Main Mission 20)	
<50> Agrabah Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus, Hermod, Bragi, Urd and Vor (Main Mission 9)	
<50> Wonderland Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus, Hermod, Bragi, Urd and Vor (Main Mission 10)	
<5> Random Enemies	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 97)	
<5> Random Enemies	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 98)	
<5> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 11)	
<5> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 13)	
<5> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 16)	
<5> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 3)	
<5> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 31)	
<5> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 35)	
<5> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 42)	
<5> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 53)	
<5> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 6)	
<5> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 69)	
<5> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 9)	
<5> Random Enemies	Xehanort | Eraqus | Vor	Slain by Xehanort, Eraqus and Vor (Quest 71)	
<5> Random Enemies	Xehanort | Hermod	Slain by Xehanort and Hermod (Quest 77)	
<5> Random Enemies	Xehanort | Hermod	Slain by Xehanort and Hermod (Quest 81)	
<6> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 61)	
<6> Random Enemies	Xehanort | Eraqus | Vor	Slain by Xehanort, Eraqus and Vor (Quest 74)	
<6> Random Enemies	Xehanort | Urd	Slain by Xehanort and Urd (Quest 76)	
<8> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 19)	
<9> Random Enemies	Xehanort | Eraqus	Slain by Xehanort and Eraqus (Quest 99)	
<9> Random Enemies	Xehanort | Eraqus | Bragi	Slain by Xehanort, Eraqus and Bragi (Quest 93)	
<9> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 22)	
<9> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 29)	
<9> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 36)	
<9> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 45)	
<9> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 50)	
<9> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 56)	
<9> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 59)	
<9> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 64)	
<9> Random Enemies	Xehanort | Eraqus | Hermod | Bragi | Urd | Vor	Slain by Xehanort, Eraqus and one of Hermod, Bragi, Urd and Vor (Quest 70)	
<9> Random Enemies	Xehanort | Eraqus | Vor	Slain by Xehanort, Eraqus and Vor (Quest 72)	
<9> Random Enemies	Xehanort | Hermod	Slain by Xehanort and Hermod (Quest 78)	
<9> Random Enemies	Xehanort | Urd	Slain by Xehanort and Urd (Quest 84)	
Baldr	Xehanort | Odin	Slain by Xehanort while restrained by Odin	
Heimdall	Baldr | Darkness	Slain by Baldr who was possessed by Darkness	
Helgi	Baldr | Darkness	Slain by Baldr who was possessed by Darkness	
