character	killed by	death	type
<1> Chromatic Lancelier	Expedition 33 (Spring Meadows)	Slain by Expedition 33	
<1> Chromatic Licorne	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Chromatic Luster	Expedition 33 (Forgotten Battlefield)	Slain by Expedition 33	
<1> Chromatic Machinepieds	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Chromatic Moissoneusse	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Chromatic Moissonneuse	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Chromatic Orphelin	Expedition 33 (Flying Waters)	Slain by Expedition 33	
<1> Chromatic Orphelin	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Chromatic Portier	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Chromatic Portier	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Chromatic Pétank	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Chromatic Ramasseur	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Chromatic Ranger Sakapatate	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Chromatic Reaper Cultist	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Chromatic Robust Sakapatate	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Chromatic Steel Chevalière	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Chromatic Troubadour	Expedition 33 (Flying Waters)	Slain by Expedition 33	
<1> Chromatic Troubadour	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Chromatic Veilleur	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Chromatic Veilleur	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Chromatic Échassier	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Chromatic Échassier	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Chromatic Évêque	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Clair	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Clair	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Clair Obscur	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Cruler	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Cruler	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Création	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Création	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Danseuse	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Danseuse	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Danseuse	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Dualliste	Expedition 33 (Forgotten Battlefield)	Slain by Expedition 33	
<1> Dualliste	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Dualliste	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Dualliste	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Démineur	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Flame Évêque	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Flame Évêque	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Flame Évêque	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Frost Évêque	Expedition 33 (Forgotten Battlefield)	Slain by Expedition 33	
<1> Frost Évêque	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Frost Évêque	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Gargant	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Gargant	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Gargant	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Gargant	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Gault	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Gault	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Giant Sapling	Expedition 33 (Forgotten Battlefield)	Slain by Expedition 33	
<1> Glaise	Expedition 33 (Flying Waters)	Slain by Expedition 33	
<1> Glaise	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Glissando	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Goblu	Expedition 33 (Flying Waters)	Slain by Expedition 33	
<1> Goblu	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Goblu	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Greatsword Cultist	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Grosse Tête	Expedition 33 (Forgotten Battlefield)	Slain by Expedition 33	
<1> Hexga	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Jar	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Jovial Moissonneuse	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Lampmaster	Expedition 33 (Ancient Sanctuary)	Slain by Expedition 33	
<1> Lampmaster	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Lampmaster	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Lampmaster	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Licornapieds	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Luster	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Luster	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Luster	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Moissoneusse	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Nevron	Julien | Laure	Slain and eaten by Expedition 59	
<1> Noir	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Obscur	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Obscur	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Orphelin	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Orphelin	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Orphelin	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Portier	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Portier	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Potier	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Potier	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Pèlerin	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Pèlerin	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Ramasseur	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Reaper Cultist	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Robust Sakapatate	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Rocher	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Sapling	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Scavenger	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Seething Boucheclier	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Serpenphare	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Sorrowful Chapelier	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Sprong	Expedition 33 (Forgotten Battlefield)	Slain by Expedition 33	
<1> Stalact	Expedition 33 (Forgotten Battlefield) | Monoco	Slain by Expedition 33 on orders from Monoco	
<1> Stalact	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Stalact	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Thunder Évêque	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Thunder Évêque	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Thunder Évêque	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Tisseur	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Troubadour	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Troubadour	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Troubadour	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Ultimate Sakapatate	Expedition 33 (Flying Waters)	Slain by Expedition 33	
<1> Ultimate Sakapatate	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Ultimate Sakapatate	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Ultimate Sakapatate	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Ultimate Sakapatate	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Volester	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Échassier	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<1> Évêque	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
<1> Évêque	Expedition 33 (Spring Meadows)	Slain by Expedition 33	
<2> Duollistes	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	
<2> animals	Pons	Euthanized with a plant tincture by Pons (some animals mentioned)	
<3> Nevrons	Emilie	Slain by Emilie ('all my kills' mentioned)	
<49> Nevrons	Virgile	Slain by Virgile (97 points mentioned, Nevrons being worth 1 or 2 points each)	
<50> Nevrons	Eugène	Slain by Eugène (100 points mentioned, Nevrons being worth 1 or 2 points each)	
<5> members of Expedition 48		Perished as part of Expedition 48	
<7> Armoured Nevrons	Estelle (Expedition 41)	Slain by Estelle	
Adrien	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Adrien (Expedition 50)		Perished as part of Expedition 50	
Alan	Painted Renoir	Beheaded by Renoir	
Albert	Visages | Mask Keeper | Renoir Dessendre	Wiped out by the Visages, controlled by the Mask Keeper, painted by Renoir Dessendre	
Alexandre	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Amandine	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Amelie		Perished as part of Expedition 46	
Annelie		Perished as part of Expedition 46	
Anthony		Perished as part of Expedition 69	
Antoine	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Armande	Renoir Dessendre	Gommaged by Renoir Dessendre during Monolith Year 42	
Aurelien	Renoir Dessendre	Gommaged by Renoir Dessendre during Monolith Year 65	
Avril		Perished as part of Expedition 40	
Bastien	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Ben	Painted Renoir	Murdered by Renoir	
Benjamin		Perished as part of Expedition 47	
Bernard		Perished as part of Expedition 40	
Blanche	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (dependent on player choice)	determinant
Brigitte	Renoir Dessendre	Fatally wounded by a Chromatic Glissando, painted by Renoir Dessendre	
Carla		Perished as part of Expedition 51	
Carla (Expedition 57)		Perished as part of Expedition 57	
Cassandra		Legs crushed by the Giant Sapling	
Catherine	Clea Dessendre	Impaled through the abdomen by a Nevron, painted by Clea Dessendre	
Charlotte		Perished as part of Expedition 70	
Christoph		Perished as part of Expedition 49	
Christophe		Perished as part of Expedition 46	
Claude	Painted Verso	Murdered by Verso	
Clea Unleashed	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	alternate
Clément		Perished as part of Expedition 51	
Colette	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Constantine		Perished as part of Expedition 54	
Corinne		Perished as part of Expedition 34	
Cyril	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Damien		Perished as part of Expedition 63	
Danseuse Teacher	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (dependent on player choice)	determinant
Delphine	Painted Renoir	Murdered by Renoir	
Dion	Painted Verso	Murdered by Verso	
Dominique	Pons | Lilou	Euthanized with a plant tincture by Pons and Lilou	
Edith	Visages | Mask Keeper | Renoir Dessendre	Wiped out by the Visages, controlled by the Mask Keeper, painted by Renoir Dessendre	
Edmond		Gommaged by the Monolith's barrier	
Elodie		Perished as part of Expedition 68	
Eloise	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Eloise's father		Perished as part of Expedition 34	
Emilie		Perished as part of Expedition 41	
Emma	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Esquie	Painted Verso	Erased after the Canvas was destroyed by Verso (dependent on player choice)	determinant
Estelle	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Estelle (Expedition 41)		Perished as part of Expedition 41	
Eugène		Perished as part of Expedition 62	
Fabien		Perished as part of Expedition 51	
Fleur		Perished as part of Expedition 69	
Florian	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
François	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	alternate
François	Painted Verso	Erased after the Canvas was destroyed by Verso (dependent on player choice)	determinant
Freyja		Perished as part of Expedition 42	
Gabriel		Perished as part of Expedition 50	
Genevieve	Renoir Dessendre	Gommaged by Renoir Dessendre during Monolith Year 38	
Gigi		Gommaged by the Monolith's barrier	
Gilles	Sirène | Renoir Dessendre	Charmed and murdered by Sirène, painted by Renoir Dessendre	
Golgra	Painted Verso	Erased after the Canvas was destroyed by Verso (dependent on player choice)	determinant
Gregoire		Perished as part of Expedition 81	
Guillaume	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Guillaume (Expedition 51)		Perished as part of Expedition 51	
Gustave	Painted Renoir	Murdered by Renoir (potentially resurrected by Maelle, dependent on player choice)	determinant
Hector		Perished as part of Expedition 63	
Henri	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Jean	Painted Renoir	Murdered by Renoir	
Jean Fournier		Perished as part of Expedition 48	
Jules	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Jules (Expedition 44)		Perished as part of Expedition 44	
Julie	Painted Verso	Stabbed through the gut by Verso	
Julien	Julien	Died of food poisoning after eating the glowing mushrooms broth he prepared	
Jérôme	Painted Renoir | Clea Dessendre	Slaughtered during the attack on the Dark Shores by Renoir or Clea Dessendre's Noirs	
Kaline	Painted Renoir	Murdered by Renoir	
Lance		Perished as part of Expedition 53	
Laure	Julien	Died of food poisoning after eating the glowing mushrooms broth Julien prepared	
Laure (Expedition 37)	Renoir Dessendre	Gommaged by Renoir Dessendre during Monolith Year 37	
Lea		Perished as part of Expedition 41	
Leslie	The Curator	Murdered by the Curator	
Lilou		Perished as part of Expedition 53	
Lisette	Painted Renoir | Painted Alicia	Murdered by Painted Renoir and/or Painted Alicia	
Louise	Painted Verso	Murdered by Verso	
Luc	Sirène | Renoir Dessendre	Charmed and murdered by Sirène, painted by Renoir Dessendre	
Lucie	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Lucien	Clea Dessendre	Snatched away by a Noir, painted by Clea Dessendre	
Lucile		Perished as part of Expedition 50	
Lune	Painted Verso	Erased after the Canvas was destroyed by Verso (dependent on player choice)	determinant
Lune	Renoir Dessendre	Gommaged by Renoir Dessendre (resurrected by Maelle)	revived
Lune's father		Perished as part of Expedition 46	
Léo	Clea Dessendre	Impaled by an Évêque, painted by Clea Dessendre	
Marceau	Painted Renoir	Murdered by Renoir	
Marcel	Esquie	Accidentally fed poisonous mushrooms by Esquie	
Margot	Painted Renoir | Clea Dessendre	Slaughtered during the attack on the Dark Shores by Renoir or Clea Dessendre's Noirs	
Margot (Expedition 61)		Perished as part of Expedition 61	
Marguerite	Sirène | Renoir Dessendre	Charmed and murdered by Sirène, painted by Renoir Dessendre	
Marie	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Mask Keeper	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	alternate
Mask Keeper	Expedition 33 (Monoco's Station)	Slain by Expedition 33, killing blow dealt by Sciel	
Maxance		Perished as part of Expedition 78	
Maxim	Thibault | Carla | Clément | Fabien | Guillaume	Euthanized by Expedition 51	
Maxime	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Maxime's wife	Renoir Dessendre	Gommaged by Renoir Dessendre during Monolith Year 34	
Michel	Painted Renoir | Clea Dessendre	Slaughtered during the attack on the Dark Shores by Renoir or Clea Dessendre's Noirs	
Monoco	Painted Verso	Erased after the Canvas was destroyed by Verso (dependent on player choice)	determinant
Nicolas	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Nicolas (Expedition 44)		Perished as part of Expedition 44	
Noco		Died from unknown causes (resurrected by Monoco)	revived
Noco	Painted Renoir	Murdered by Renoir (resurrected by Monoco)	revived
Olivier		Perished as part of Expedition 42	
Ophélie	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Painted Alicia	Maelle | Painted Alicia	Gommaged by Maelle on her own request	alternate
Painted Clea	Painted Clea	Impaled by Nevrons on her own order	alternate
Painted Renoir	Maelle | The Curator	Gommaged by Maelle and the Curator	alternate
Painted Verso	Maelle	Murdered by Maelle (resurrected by Maelle, dependent on player choice)	revived
Painted Verso	Painted Verso	Erased after he destroyed the Canvas (dependent on player choice)	determinant
Patrick		Perished as part of Expedition 38	
Pierre		Died in an accident	
Pierre-Oscar	Renoir Dessendre	Gommaged by Renoir Dessendre during Monolith Year 38	
Pons		Perished as part of Expedition 53	
Raphaël	Painted Renoir | Clea Dessendre	Slaughtered during the attack on the Dark Shores by Renoir or Clea Dessendre's Noirs	
Renée		Perished as part of Expedition 81	
Richard	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Sabine		Perished as part of Expedition 43	
Sastro	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Sciel	Painted Verso	Erased after the Canvas was destroyed by Verso (dependent on player choice)	determinant
Sciel	Renoir Dessendre	Gommaged by Renoir Dessendre (resurrected by Maelle)	revived
Sciel's father	Renoir Dessendre	Gommaged by Renoir Dessendre	
Sciel's mother	Renoir Dessendre	Gommaged by Renoir Dessendre	
Seba	Painted Renoir | Clea Dessendre	Slaughtered during the attack on the Dark Shores by Renoir or Clea Dessendre's Noirs	
Simon	Expedition 33 (Monoco's Station)	Slain by Expedition 33	
Simon the Divergent Star	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	alternate
Simone	Painted Renoir | Painted Alicia	Murdered by Painted Renoir and Painted Alicia	
Sirène	Expedition 33 (Monoco's Station)	Slain by Expedition 33, killing blow dealt by Lune	
Sol	Renoir Dessendre	Gommaged by Renoir Dessendre	
Sophie	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Stella	Renoir Dessendre	Gommaged by Renoir Dessendre	
The Curator	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	alternate
The Curatress	Expedition 33 (Monoco's Station)	Slain by Expedition 33 (Endless Tower)	alternate
The Hauler	Simon | Clea Dessendre	Felled by Simon via manipulation by Clea Dessendre	
Thibault		Perished as part of Expedition 51	
Thomas		Perished as part of Expedition 47	
Thomas Fliegauff		Perished as part of Expedition 48	
Théo		Skull broken by a Gestral	
Tiffanie	Renoir Dessendre	Gommaged by Renoir Dessendre (potentially resurrected by Maelle, dependent on player choice)	determinant
Timothee		Crushed by the Giant Sapling	
Tom	Painted Renoir | Clea Dessendre	Slaughtered during the attack on the Dark Shores by Renoir or Clea Dessendre's Noirs	
Tristan	Clea Dessendre	Snatched away by a Noir, painted by Clea Dessendre	
Unfinished Bourgeon	Expedition 33 (Flying Waters)	Slain by Expedition 33 (dependent on player choice)	determinant
Unfinished Bénisseur	Expedition 33 (Flying Waters)	Slain by Expedition 33 (dependent on player choice)	determinant
Unfinished Chalier	Expedition 33 (Monoco's Station) | Unfinished Chalier	Slain by Expedition 33 on his own request (dependent on player choice)	determinant
Unfinished Démineur	Expedition 33 (Flying Waters)	Slain by Expedition 33 (dependent on player choice)	determinant
Unfinished Hexga	Expedition 33 (Ancient Sanctuary)	Slain by Expedition 33 (dependent on player choice)	determinant
Unfinished Jar	Expedition 33 (Spring Meadows)	Slain by Expedition 33 (dependent on player choice)	determinant
Unfinished Portier	Expedition 33 (Forgotten Battlefield)	Slain by Expedition 33 (dependent on player choice)	determinant
Unfinished Troubadour	Expedition 33 (Forgotten Battlefield)	Slain by Expedition 33 (dependent on player choice)	determinant
Verso Dessendre		Perished in a house fire started by the Writers	
