character	killed by	death	type
<1> Vespertilio Canor	Neku Sakuraba | Shiki Misaki | Joshua | Beat	Erased by Neku Sakuraba, Shiki Misaki, Joshua and Beat	
<1> Woolly AOR	Neku Sakuraba | Beat	Erased by Neku Sakuraba and Beat	
<2> Grindcore Minks	Neku Sakuraba | Joshua	Erased by Neku Sakuraba and Joshua	
<3> Pig Salsa	Neku Sakuraba | Beat	Erased by Neku Sakuraba and Beat	
<3> Pig Salsa	Neku Sakuraba | Joshua	Erased by Neku Sakuraba and Joshua	
<3> Pig Salsa	Neku Sakuraba | Joshua	Erased by Neku Sakuraba and Joshua	
<3> Pig Samba	Neku Sakuraba | Beat	Erased by Neku Sakuraba and Beat	
<3> Pig Samba	Neku Sakuraba | Joshua	Erased by Neku Sakuraba and Joshua	
<3> Pig Samba	Neku Sakuraba | Shiki Misaki	Erased by Neku Sakuraba and Shiki Misaki	
<3> Pig Samba	Neku Sakuraba | Shiki Misaki	Erased by Neku Sakuraba and Shiki Misaki	
<3> Pig Samba	Neku Sakuraba | Shiki Misaki	Erased by Neku Sakuraba and Shiki Misaki	
<3> Pig Samba	Neku Sakuraba | Shiki Misaki | Joshua | Beat	Erased by Neku Sakuraba, Shiki Misaki, Joshua and Beat	
BJ		Died from unknown causes (joined the Reaper's Game, later resurrected as a Reaper)	revived
Beat		Ran over by a car (joined the Reaper's Game, later resurrected)	revived
Coco Atarashi		Died from unknown causes (joined the Reaper's Game, later resurrected as a Reaper)	revived
Koki Kariya		Died from unknown causes (joined the Reaper's Game, later resurrected as a Reaper)	revived
Megumi Kitaniji		Died from unknown causes (joined the Reaper's Game, later resurrected as a Reaper)	revived
Megumi Kitaniji	Joshua	Erased by Joshua after losing their Game	
Mitsuki Konishi		Died from unknown causes (joined the Reaper's Game, later resurrected as a Reaper)	revived
Mitsuki Konishi	Neku Sakuraba | Beat | Rhyme	Erased by Neku Sakuraba and Beat, assisted by Rhyme's Noise	
Nao		Died in a car accident (joined the Reaper's Game)	revived
Nao	Sho Minamimoto	Erased by the Taboo Noise created by Sho Minamimoto	
Neku Sakuraba	Coco Atarashi	Shot by Coco Atarashi (rejoined the Reaper's Game, later resurrected)	revived
Neku Sakuraba	Joshua	Shot by Joshua (joined the Reaper's Game, later resurrected)	revived
Neku's best friend		Died in an accident	
Rhyme		Ran over by a car (joined the Reaper's Game, later resurrected)	revived
Rhyme	Koki Kariya | Uzuki Yashiro | Yodai Higashizawa	Erased by a Swing Shark in a trap set up by Koki Kariya and Uzuki Yashiro on orders from Yodai Higashizawa (saved as a Noise by Sanae Hanekoma)	revived
Shiki Misaki		Died in an accident (joined the Reaper's Game, later resurrected)	revived
Sho Minamimoto		Died from unknown causes (joined the Reaper's Game, later resurrected as a Reaper)	revived
Sho Minamimoto	Sho Minamimoto | Neku Sakuraba | Joshua	Erased himself using a powerful flare after being defeated by Neku Sakuraba and Joshua (resurrected through a Taboo Noise Sigil with the help of Sanae Hanekoma)	revived
Sota Honjo		Died in a car accident (joined the Reaper's Game)	revived
Sota Honjo	Sho Minamimoto	Erased by the Taboo Noise created by Sho Minamimoto	
Tenho		Died from unknown causes (joined the Reaper's Game, later resurrected as a Reaper)	revived
Uzuki Yashiro		Died from unknown causes (joined the Reaper's Game, later resurrected as a Reaper)	revived
Yodai Higashizawa		Died from unknown causes (joined the Reaper's Game, later resurrected as a Reaper)	revived
Yodai Higashizawa	Neku Sakuraba | Shiki Misaki	Erased by Neku Sakuraba and Shiki Misaki	
