character	killed by	death	type
<2> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 3)	
<2> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Siegfried	Defeated by Ritsuka Fujimaru's party (Section 13)	
<2> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 5)	
<2> Wyvern Evil	Ritsuka Fujimaru | Mash Kyrielight | Elizabeth Báthory	Defeated by Ritsuka Fujimaru's party (Section 13)	
<2> Wyvern Evil	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 15)	
<2> Wyvern Evil	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Wolfgang Amadeus Mozart | Georgios | Siegfried | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party (Section 12)	
<2> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 5)	
<3> Hand of Dawn	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 6)	
<3> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 3)	
<3> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party (Section 14)	
<3> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 11)	
<3> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 4)	
<3> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party (Section 14)	
<3> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 6)	
<3> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Siegfried	Defeated by Ritsuka Fujimaru's party (Section 13)	
<4> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 6)	
<4> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 7)	
<4> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 8)	
<4> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 10)	
<5> French Soldier	Ritsuka Fujimaru | Mash Kyrielight	Defeated by Ritsuka Fujimaru's party (Section 1)	
<5> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 13)	
<5> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 6)	
<5> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 10)	
<5> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party (Section 14)	
<5> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 11)	
<6> Skeleton	Ritsuka Fujimaru | Mash Kyrielight	Defeated by Ritsuka Fujimaru's party (Section 2)	
<6> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Elizabeth Báthory	Defeated by Ritsuka Fujimaru's party (Section 13)	
<6> Werewolf	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 9)	
<6> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Georgios | Siegfried	Defeated by Ritsuka Fujimaru's party (Section 11)	
<6> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 8)	
<6> Wyvern	Ritsuka Fujimaru | Mash Kyrielight | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 8)	
<6> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 10)	
<7> Werewolf	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 9)	
<7> Wyvern Dread	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Wolfgang Amadeus Mozart | Georgios | Siegfried | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party (Section 12)	
<7> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 7)	
<7> Zombie	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 8)	
<8> French Soldier	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 7)	
<8> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 13)	
<9> Skeleton	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Wolfgang Amadeus Mozart | Georgios | Siegfried | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party (Section 12)	
Atalanta	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 15)	
Atalanta	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Wolfgang Amadeus Mozart | Georgios | Siegfried | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party (Section 12)	
Carmilla	Ritsuka Fujimaru | Mash Kyrielight | Elizabeth Báthory	Defeated by Ritsuka Fujimaru's party (Section 13)	
Charles VII	Jeanne d'Arc Alter	Murdered by Jeanne d'Arc Alter (mentioned in Section 3)	
Charles-Henri Sanson	Ritsuka Fujimaru | Mash Kyrielight | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 13)	
Chevalier d'Éon	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 13)	
Elizabeth Báthory	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party (Section 15)	
Fafnir	Ritsuka Fujimaru | Mash Kyrielight | Siegfried	Defeated by Ritsuka Fujimaru's party (Section 13)	
Georgios	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party (Section 15)	
Gilles de Rais	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Elizabeth Báthory | Kiyohime	Defeated by Ritsuka Fujimaru's party (Section 15)	
Heracles	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 15)	
Jeanne d'Arc	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party (Section 15)	
Jeanne d'Arc Alter	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 15)	
Kiyohime	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party (Section 15)	
Lancelot	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 15)	
Lancelot	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 8)	
Marie Antoinette	Jeanne d'Arc Alter	Defeated by Jeanne d'Arc Alter (mentioned in Section 11)	
Martha	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 15)	
Martha	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 6)	
Phantom of the Opera	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 15)	
Phantom of the Opera	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc | Marie Antoinette | Wolfgang Amadeus Mozart	Defeated by Ritsuka Fujimaru's party (Section 7)	
Pierre Cauchon	Jeanne d'Arc Alter	Incinerated by Jeanne d'Arc Alter (Prelude)	
Siegfried	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party (Section 15)	
Vlad III	Ritsuka Fujimaru | Mash Kyrielight | Jeanne d'Arc	Defeated by Ritsuka Fujimaru's party (Section 13)	
Wolfgang Amadeus Mozart	Ritsuka Fujimaru | Mash Kyrielight	Disappeared after the Singularity was erased by Ritsuka Fujimaru's party (Section 15)	
