character	killed by	death	type
<15> Choir Hornhead	Hornet	Stabbed by Hornet with her Needle	
<15> Cogwork Crawler	Hornet	Stabbed by Hornet with her Needle	
<15> Cogworker	Hornet	Stabbed by Hornet with her Needle	
<15> Coral Furm	Hornet	Stabbed by Hornet with her Needle	
<15> Craw Juror	Hornet	Stabbed by Hornet with her Needle	
<15> Gloomsac	Hornet	Stabbed by Hornet with her Needle	
<15> Hoker	Hornet	Stabbed by Hornet with her Needle	
<15> Judge	Hornet	Stabbed by Hornet with her Needle	
<15> Minister	Hornet	Stabbed by Hornet with her Needle	
<15> Pilgrim Guide	Hornet	Stabbed by Hornet with her Needle	
<15> Pilgrim Hornfly	Hornet	Stabbed by Hornet with her Needle	
<15> Plasmid	Hornet	Stabbed by Hornet with her Needle	
<15> Pond Skipper	Hornet	Stabbed by Hornet with her Needle	
<15> Scabfly	Hornet	Stabbed by Hornet with her Needle	
<15> Scrollreader	Hornet	Stabbed by Hornet with her Needle	
<15> Shellwood Gnat	Hornet	Stabbed by Hornet with her Needle	
<15> Skarr Stalker	Hornet	Stabbed by Hornet with her Needle	
<15> Skull Brute	Hornet	Stabbed by Hornet with her Needle	
<15> Skullwing	Hornet	Stabbed by Hornet with her Needle	
<15> Squatcraw	Hornet	Stabbed by Hornet with her Needle	
<15> Steelspine Kai	Hornet	Stabbed by Hornet with her Needle	
<15> Stilkin	Hornet	Stabbed by Hornet with her Needle	
<15> Thread Raker	Hornet	Stabbed by Hornet with her Needle	
<15> Underworker	Hornet	Stabbed by Hornet with her Needle	
<15> Vicious Caranid	Hornet	Stabbed by Hornet with her Needle	
<15> Wisp	Hornet	Stabbed by Hornet with her Needle	
<16> Pokenabbin	Hornet	Stabbed by Hornet with her Needle	
<16> Shadow Creeper	Hornet	Stabbed by Hornet with her Needle	
<16> Yuma	Hornet	Stabbed by Hornet with her Needle	
<1> Cogwork Clapper	Hornet	Stabbed by Hornet with her Needle	
<20> Choir Flyer	Hornet	Stabbed by Hornet with her Needle	
<20> Cogwork Choirbug	Hornet	Stabbed by Hornet with her Needle	
<20> Drapemite	Hornet	Stabbed by Hornet with her Needle	
<20> Dreg Catcher	Hornet	Stabbed by Hornet with her Needle	
<20> Driftlin	Hornet	Stabbed by Hornet with her Needle	
<20> Envoy	Hornet	Stabbed by Hornet with her Needle	
<20> Flapping Fertid	Hornet	Stabbed by Hornet with her Needle	
<20> Freshfly	Hornet	Stabbed by Hornet with her Needle	
<20> Gahlia	Hornet	Stabbed by Hornet with her Needle	
<20> Hardbone Hopper	Hornet	Stabbed by Hornet with her Needle	
<20> Lampbearer	Hornet	Stabbed by Hornet with her Needle	
<20> Miremite	Hornet	Stabbed by Hornet with her Needle	
<20> Mossmir	Hornet	Stabbed by Hornet with her Needle	
<20> Muckroach	Hornet	Stabbed by Hornet with her Needle	
<20> Overgrown Pilgrim	Hornet	Stabbed by Hornet with her Needle	
<20> Pharlid	Hornet	Stabbed by Hornet with her Needle	
<20> Pondcatcher	Hornet	Stabbed by Hornet with her Needle	
<20> Roachcatcher	Hornet	Stabbed by Hornet with her Needle	
<20> Roachfeeder	Hornet	Stabbed by Hornet with her Needle	
<20> Skarr Scout	Hornet	Stabbed by Hornet with her Needle	
<20> Spit Squit	Hornet	Stabbed by Hornet with her Needle	
<20> Tallcraw	Hornet	Stabbed by Hornet with her Needle	
<20> Underscrub	Hornet	Stabbed by Hornet with her Needle	
<20> Vaultborn	Hornet	Stabbed by Hornet with her Needle	
<25> Caranid	Hornet	Stabbed by Hornet with her Needle	
<25> Choir Bellbearer	Hornet	Stabbed by Hornet with her Needle	
<25> Choristor	Hornet	Stabbed by Hornet with her Needle	
<25> Cogwork Underfly	Hornet	Stabbed by Hornet with her Needle	
<25> Craw	Hornet	Stabbed by Hornet with her Needle	
<25> Driznit	Hornet	Stabbed by Hornet with her Needle	
<25> Fertid	Hornet	Stabbed by Hornet with her Needle	
<25> Flintstone Flyer	Hornet	Stabbed by Hornet with her Needle	
<25> Fluttermite	Hornet	Stabbed by Hornet with her Needle	
<25> Furm	Hornet	Stabbed by Hornet with her Needle	
<25> Gromling	Hornet	Stabbed by Hornet with her Needle	
<25> Kilik	Hornet	Stabbed by Hornet with her Needle	
<25> Mossgrub	Hornet	Stabbed by Hornet with her Needle	
<25> Mothleaf Lagnia	Hornet	Stabbed by Hornet with her Needle	
<25> Phacia	Hornet	Stabbed by Hornet with her Needle	
<25> Silk Snipper	Hornet	Stabbed by Hornet with her Needle	
<25> Skarrlid	Hornet	Stabbed by Hornet with her Needle	
<25> Smelt Shoveller	Hornet	Stabbed by Hornet with her Needle	
<25> Underloft	Hornet	Stabbed by Hornet with her Needle	
<25> Underpoke	Hornet	Stabbed by Hornet with her Needle	
<25> Winged Pilgrim	Hornet	Stabbed by Hornet with her Needle	
<2> Cogwork Dancers	Hornet	Stabbed by Hornet with her Needle	
<2> Covetous Pilgrim	Hornet	Stabbed by Hornet with her Needle	
<2> Memoria	Hornet	Stabbed by Hornet with her Needle	
<2> Rhinogrund	Hornet	Stabbed by Hornet with her Needle	
<2> Savage Beastfly	Hornet	Stabbed by Hornet with her Needle	
<2> Skarrgard	Hornet	Stabbed by Hornet with her Needle	
<30> Beastfly	Hornet	Stabbed by Hornet with her Needle	
<30> Choir Pouncer	Hornet	Stabbed by Hornet with her Needle	
<30> Drapefly	Hornet	Stabbed by Hornet with her Needle	
<30> Garpid	Hornet	Stabbed by Hornet with her Needle	
<30> Mawling	Hornet	Stabbed by Hornet with her Needle	
<30> Mite	Hornet	Stabbed by Hornet with her Needle	
<30> Reed	Hornet	Stabbed by Hornet with her Needle	
<30> Skarrwing	Hornet	Stabbed by Hornet with her Needle	
<30> Swamp Squit	Hornet	Stabbed by Hornet with her Needle	
<35> Pilgrim Groveller	Hornet	Stabbed by Hornet with her Needle	
<35> Pilgrim Pouncer	Hornet	Stabbed by Hornet with her Needle	
<35> Skull Scuttler	Hornet	Stabbed by Hornet with her Needle	
<3> Choir Clapper	Hornet	Stabbed by Hornet with her Needle	
<3> Cragglite	Hornet	Stabbed by Hornet with her Needle	
<3> Flintbeetle	Hornet	Stabbed by Hornet with her Needle	
<3> Massive Mossgrub	Hornet	Stabbed by Hornet with her Needle	
<3> Mnemonord	Hornet	Stabbed by Hornet with her Needle	
<3> Moss Mother	Hornet	Stabbed by Hornet with her Needle	
<3> Shardillard	Hornet	Stabbed by Hornet with her Needle	
<3> Surgeon	Hornet	Stabbed by Hornet with her Needle	
<3> Yumama	Hornet	Stabbed by Hornet with her Needle	
<40> Sandcarver	Hornet	Stabbed by Hornet with her Needle	
<4> Drapelord	Hornet	Stabbed by Hornet with her Needle	
<4> Gargant Gloom	Hornet	Stabbed by Hornet with her Needle	
<4> Imoba	Hornet	Stabbed by Hornet with her Needle	
<4> Snitchfly	Hornet	Stabbed by Hornet with her Needle	
<4> Squirrm	Hornet	Stabbed by Hornet with her Needle	
<4> Undercrank	Hornet	Stabbed by Hornet with her Needle	
<5> Deep Diver	Hornet	Stabbed by Hornet with her Needle	
<5> Elder Pilgrim	Hornet	Stabbed by Hornet with her Needle	
<5> Servitor Boran	Hornet	Stabbed by Hornet with her Needle	
<6> Alita	Hornet	Stabbed by Hornet with her Needle	
<6> Choir Elder	Hornet	Stabbed by Hornet with her Needle	
<6> Corrcrust Karaka	Hornet	Stabbed by Hornet with her Needle	
<6> Crustcrag	Hornet	Stabbed by Hornet with her Needle	
<6> Ductsucker	Hornet	Stabbed by Hornet with her Needle	
<6> Giant Drapemite	Hornet	Stabbed by Hornet with her Needle	
<6> Last Claw	Hornet	Stabbed by Hornet with her Needle	
<6> Maestro	Hornet	Stabbed by Hornet with her Needle	
<6> Nuphar	Hornet	Stabbed by Hornet with her Needle	
<6> Plasmidas	Hornet	Stabbed by Hornet with her Needle	
<6> Puny Penitent	Hornet	Stabbed by Hornet with her Needle	
<6> Shadow Charger	Hornet	Stabbed by Hornet with her Needle	
<80> Muckmaggot	Hornet	Stabbed by Hornet with her Needle	
<8> Barnak	Hornet	Stabbed by Hornet with her Needle	
<8> Burning Bug	Hornet	Stabbed by Hornet with her Needle	
<8> Cogwork Defender	Hornet	Stabbed by Hornet with her Needle	
<8> Conchfly	Hornet	Stabbed by Hornet with her Needle	
<8> Dreg Husk	Hornet	Stabbed by Hornet with her Needle	
<8> Dregwheel	Hornet	Stabbed by Hornet with her Needle	
<8> Karak Gor	Hornet	Stabbed by Hornet with her Needle	
<8> Lavalarga	Hornet	Stabbed by Hornet with her Needle	
<8> Marrowmaw	Hornet	Stabbed by Hornet with her Needle	
<8> Penitent	Hornet	Stabbed by Hornet with her Needle	
<8> Servitor Ignim	Hornet	Stabbed by Hornet with her Needle	
<8> Squatcraw Juror	Hornet	Stabbed by Hornet with her Needle	
<8> Void Mass	Hornet	Stabbed by Hornet with her Needle	
<8> Wardenfly	Hornet	Stabbed by Hornet with her Needle	
<8> Winged Lifeseed	Hornet	Stabbed by Hornet with her Needle	
Bell Eater	Hornet | Bell Beast	Stabbed by Hornet with her Needle and mauled by the Bell Beast	
Bell Hermit	Bell Hermit	Sacrificed himself by using a spell to let Hornet enter the Red Memory	
Benjin		Died from unknown causes during Act 3	
Broodmother	Hornet	Stabbed by Hornet with her Needle	
Caretaker	Caretaker	Sacrificed himself by using a spell to let Hornet enter the Red Memory	
Chapel Maid	Chapel Maid	Sacrificed herself by using a spell to let Hornet enter the Red Memory	
Conductor Ballador		Died from unknown causes during Act 3	
Conductor Mizello		Died from unknown causes	
Craggler	Hornet	Stabbed by Hornet with her Needle	
Crawfather	Hornet	Stabbed by Hornet with her Needle	
Crull		Died from unknown causes during Act 3	
Crust King Khann		Shell hardened when the Sands of Karak became a desert	
Crust King Khann	Hornet	Memory destroyed by Hornet to acquire the Encrusted Heart	
Disgraced Chef Lugoli	Hornet	Stabbed by Hornet with her Needle	
Eva	Hornet | Eva	Bound via silk by Hornet on her own request	
Father of the Flame	Hornet	Stabbed by Hornet with her Needle	
Fearful Pilgrim		Died from unknown causes in the Marrow	
First Sinner		Crushed to death within her cell in the Slab (reanimated when Hornet entered her cell)	revived
First Sinner	Hornet	Bound via silk by Hornet	
Forebrother Gron	Hornet	Stabbed by Hornet with her Needle	
Forebrother Signis	Hornet	Stabbed by Hornet with her Needle	
Fourth Chorus	Hornet	Stabbed by Hornet with her Needle	
Grand Mother Silk		Consumed by the Void (Sister of the Void Ending)	determinant | unavoidable
Grand Mother Silk	Hornet	Bound via silk by Hornet (Weaver Queen Ending)	determinant | unavoidable
Grand Mother Silk	Hornet | Twisted Bud | Greyroot	Defeated by Hornet, then ensnared and turned into wood by the Twisted Bud due to Greyroot's Rite of Rebirth (Twisted Child Ending)	determinant | unavoidable
Great Conchfly	Hornet	Stabbed by Hornet with her Needle	
Green Prince	Hornet	Memory destroyed by Hornet to acquire the Conjoined Heart	
Greyroot	Greyroot	Petrified themself to perform the Rite of Rebirth on Hornet	
Groal the Great	Hornet	Stabbed by Hornet with her Needle	
Gurr the Outcast	Hornet	Stabbed by Hornet with her Needle	
Hornet	Twisted Bud | Greyroot	Ensnared and turned into wood by the Twisted Bud due to Greyroot's Rite of Rebirth (Twisted Child Ending)	determinant
Huntress		Devoured by her brood (dependent on player choice)	determinant
Last Judge	Hornet	Stabbed by Hornet with her Needle	
Loam		Crushed under debris during Act 3	
Lost Garmond	Hornet	Stabbed by Hornet with her Needle	
Lumble the Lucky		Died from unknown causes after Hornet defeated the Cogwork Dancers or acquired the Clawline	
Moorwing	Hornet	Stabbed by Hornet with her Needle	
Mort		Died from unknown causes during Act 3	
Mottled Skarr		Stabbed in the back by other Skarrs	
Nyleth		Died from unknown causes	
Nyleth	Hornet	Memory destroyed by Hornet to acquire the Pollen Heart	
Palestag	Hornet	Stabbed by Hornet with her Needle	
Pebb	Hornet	Stabbed by Hornet with her Needle	
Phantom	Hornet	Stabbed by Hornet with her Needle	
Pilby		Crushed by a Skull Tyrant (dependent on player choice)	determinant
Plasmified Zango	Hornet	Stabbed by Hornet with her Needle	
Raging Conchfly	Hornet	Stabbed by Hornet with her Needle	
Sister Splinter	Hornet	Stabbed by Hornet with her Needle	
Skarrsinger Karmelita	Hornet	Memory destroyed by Hornet to acquire the Hunter's Heart	
Skull Tyrant	Hornet	Stabbed by Hornet with her Needle	
Styx		Died from unknown causes in Steel Soul Mode	
Summoned Saviour	Hornet	Stabbed by Hornet with her Needle	
Tall Pilgrim	Last Judge	Murdered by the Last Judge	
The Unravelled	Hornet	Stabbed by Hornet with her Needle	
Twelfth Architect		Body ceased functioning	
Voltvyrm	Hornet	Stabbed by Hornet with her Needle	
Watcher at the Edge	Hornet	Stabbed by Hornet with her Needle	
Weary Pilgrim	Hornet	Stabbed by Hornet with her Needle	
Widow	Hornet	Bound via silk by Hornet	
Zango		Died in the Wormways (reanimated by the Plasmium)	undead
