character	killed by	death	type
<12> Malachite Bolero	Sora | Donald Duck | Goofy | Flynn Rider	Slain by Sora, Donald Duck, Goofy and Flynn Rider (Battlegate 7)	
<12> Replica Xehanort	Sora | Kairi | Riku | Mickey Mouse | Lea | Roxas | Xion | Aqua | Terra | Ventus	Weakened by Sora and Kairi, then destroyed by Riku, Mickey Mouse, Lea, Roxas, Xion, Aqua, Terra and Ventus	
<144+> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Countdown 5)	
<150> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Speed Skirmish 10)	
<158+> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Countdown 7)	
<169+> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Countdown 2)	
<16> Fluttering	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Battlegate 0)	
<16> Pole Cannon	Sora | Donald Duck | Goofy | Woody | Buzz Lightyear	Slain by Sora, Donald Duck, Goofy, Woody and Buzz Lightyear (Battlegate 4)	
<16> Tireblade	Sora | Donald Duck | Goofy | Baymax	Destroyed by Sora, Donald Duck, Goofy and Baymax (Battlegate 12)	
<177+> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Countdown 8)	
<17> Dusk	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Battlegate 3)	
<17> Satyr	Sora | Donald Duck | Goofy | Hercules	Slain by Sora, Donald Duck, Goofy and Hercules (Battlegate 1)	
<185+> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Countdown 11)	
<186+> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Countdown 1)	
<1> Astrowarrior	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Clash with the Astrowarrior)	
<1> Berserker	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Battlegate 9)	
<1> Catastrochorus	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Battlegate 13)	
<1> Catastrochorus	Sora | Donald Duck | Goofy | Baymax	Slain by Sora, Donald Duck, Goofy and Baymax	
<1> Colossus Pyramid	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Clash with the Colossus Pyramid)	
<1> Comet Crawler	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Clash with the Comet Crawler)	
<1> Dark Inferno	Sora	Slain by Sora (Battlegate 14)	
<1> Dark Inferno χ	Sora	Slain by Sora	
<1> Darkside	Sora	Slain by Sora	
<1> Darkside	Sora	Slain by Sora	
<1> Darkubes	Sora | Donald Duck | Goofy | Baymax	Destroyed by Sora, Donald Duck, Goofy and Baymax	
<1> Demon Tide	Sora | Ephemer	Destroyed by Sora with the help of past Keyblade Wielders, including Ephemer	
<1> Demon Tower	Sora | Donald Duck | Goofy | Sulley | Mike Wazowski	Slain by Sora, Donald Duck, Goofy, Sulley and Mike Wazowski (Battlegate 8)	
<1> Demon Tower	Sora | Riku	Destroyed by Sora and Riku	
<1> Dreadshark	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Clash with the Dreadshark)	
<1> Flower Guardian	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Clash with the Flower Guardian)	
<1> Gigas: Power Class	Sora | Donald Duck | Goofy | Woody | Buzz Lightyear	Slain by Sora, Donald Duck, Goofy, Woody and Buzz Lightyear (Battlegate 5)	
<1> Glacial Fortress	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Clash with the Glacial Fortress)	
<1> Grim Guardianess	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy	
<1> King of Toys	Sora | Donald Duck | Goofy | Woody | Buzz Lightyear	Slain by Sora, Donald Duck, Goofy, Woody and Buzz Lightyear	
<1> Lich	Sora	Slain by Sora	
<1> Lightning Angler	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy	
<1> Lump of Horror	Sora | Donald Duck | Goofy | Sulley | Mike Wazowski	Slain by Sora, Donald Duck, Goofy, Sulley and Mike Wazowski	
<1> Marionette (Angelic Amber)	Sora | Donald Duck | Goofy | Woody | Buzz Lightyear	Slain by Sora, Donald Duck, Goofy, Woody and Buzz Lightyear	
<1> Metal Troll	Sora | Donald Duck | Goofy | Baymax	Destroyed by Sora, Donald Duck, Goofy and Baymax (Battlegate 11)	
<1> Omega Machina	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Clash with the Omega Machina)	
<1> Raging Vulture	Sora	Slain by Sora	
<1> Scarlet Shark	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Clash with the Scarlet Shark)	
<1> Schwarzgeist	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Clash with the Schwarzgeist)	
<1> Sköll	Sora | Donald Duck | Goofy | Marshmallow	Destroyed by Sora, Donald Duck, Goofy and Marshmallow	
<1> Sorcerer	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Battlegate 3)	
<1> Space Worm	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Clash with the Space Worm)	
<1> Supreme Warrior	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Clash with the Supreme Warrior)	
<200> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Speed Skirmish 11)	
<200> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Speed Skirmish 5)	
<200> Heartless Ships	Sora	Sank by Sora's Leviathan (True Captain Trophy)	
<20> High Soldier	Sora | Donald Duck | Goofy | Baymax	Destroyed by Sora, Donald Duck, Goofy and Baymax (Battlegate 12)	
<230+> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Countdown 4)	
<23> Powerwild	Sora | Donald Duck | Goofy | Flynn Rider	Slain by Sora, Donald Duck, Goofy and Flynn Rider (Battlegate 6)	
<250> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Speed Skirmish 9)	
<26> Dusk	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Battlegate 9)	
<26> Shadow	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Battlegate 0)	
<27> Tireblade	Sora | Donald Duck | Goofy | Woody | Buzz Lightyear	Slain by Sora, Donald Duck, Goofy, Woody and Buzz Lightyear (Battlegate 4)	
<27> Toy Trooper	Sora | Donald Duck | Goofy | Woody | Buzz Lightyear	Slain by Sora, Donald Duck, Goofy, Woody and Buzz Lightyear (Battlegate 4)	
<2> Anchor Raider	Sora | Donald Duck | Goofy | Jack Sparrow	Slain by Sora, Donald Duck, Goofy and Jack Sparrow (Battlegate 10)	
<2> Chaos Carriage	Sora | Donald Duck | Goofy | Flynn Rider	Slain by Sora, Donald Duck, Goofy and Flynn Rider (Battlegate 6)	
<2> Gigas: Gunner Class	Sora | Donald Duck | Goofy | Woody | Buzz Lightyear	Slain by Sora, Donald Duck, Goofy, Woody and Buzz Lightyear (Battlegate 5)	
<2> Gigas: Speed Class	Sora | Donald Duck | Goofy | Woody | Buzz Lightyear	Slain by Sora, Donald Duck, Goofy, Woody and Buzz Lightyear (Battlegate 5)	
<2> Rock Troll	Sora | Donald Duck | Goofy | Hercules	Slain by Sora, Donald Duck, Goofy and Hercules (Battlegate 2)	
<300> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Speed Skirmish 8)	
<30> Toy Trooper	Sora | Donald Duck | Goofy | Woody | Buzz Lightyear	Slain by Sora, Donald Duck, Goofy, Woody and Buzz Lightyear (Battlegate 5)	
<3> Gold Beat	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Battlegate 13)	
<3> Sniper	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Battlegate 9)	
<3> Vermilion Samba	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Battlegate 13)	
<42> Puffball	Sora | Donald Duck | Goofy | Flynn Rider	Slain by Sora, Donald Duck, Goofy and Flynn Rider (Battlegate 7)	
<4> Flame Core	Sora | Donald Duck | Goofy | Sulley | Mike Wazowski	Slain by Sora, Donald Duck, Goofy, Sulley and Mike Wazowski (Battlegate 8)	
<5,000> Heartless, Nobodies and Unversed	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Knight / Bishop / Rook Trophies)	
<5> Gambler	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Battlegate 9)	
<5> Reaper	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Battlegate 9)	
<5> Supreme Smasher	Sora | Donald Duck | Goofy | Woody | Buzz Lightyear	Slain by Sora, Donald Duck, Goofy, Woody and Buzz Lightyear (Battlegate 5)	
<68+> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Countdown 9)	
<6> Earth Core	Sora | Donald Duck | Goofy | Jack Sparrow	Slain by Sora, Donald Duck, Goofy and Jack Sparrow (Battlegate 10)	
<6> Helmed Body	Sora | Donald Duck | Goofy | Baymax	Destroyed by Sora, Donald Duck, Goofy and Baymax (Battlegate 11)	
<6> Large Body	Sora | Donald Duck | Goofy | Jack Sparrow	Slain by Sora, Donald Duck, Goofy and Jack Sparrow (Battlegate 10)	
<6> Ninja	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy (Battlegate 9)	
<6> Parasol Beauty	Sora | Donald Duck | Goofy | Flynn Rider	Slain by Sora, Donald Duck, Goofy and Flynn Rider (Battlegate 7)	
<6> Pole Cannon	Sora | Donald Duck | Goofy | Woody | Buzz Lightyear	Slain by Sora, Donald Duck, Goofy, Woody and Buzz Lightyear (Battlegate 5)	
<6> Soldier	Sora | Donald Duck | Goofy | Hercules	Slain by Sora, Donald Duck, Goofy and Hercules (Battlegate 2)	
<7> Chief Puff	Sora | Donald Duck | Goofy | Flynn Rider	Slain by Sora, Donald Duck, Goofy and Flynn Rider (Battlegate 7)	
<7> Water Core	Sora | Donald Duck | Goofy | Hercules	Slain by Sora, Donald Duck, Goofy and Hercules (Battlegate 1)	
<8> Water Core	Sora | Donald Duck | Goofy | Jack Sparrow	Slain by Sora, Donald Duck, Goofy and Jack Sparrow (Battlegate 10)	
<9,999> Gummi Heartless	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Heartless Hunter / Heartless Harrier / Heartless Menacer / Heartless Destroyer / Heartless Obliterator Gummi Missions)	
<9> Air Soldier	Sora | Donald Duck | Goofy | Hercules	Slain by Sora, Donald Duck, Goofy and Hercules (Battlegate 1)	
<9> Bizarre Archer	Sora | Donald Duck | Goofy | Hercules	Slain by Sora, Donald Duck, Goofy and Hercules (Battlegate 1)	
<9> Mechanitaur	Sora | Donald Duck | Goofy | Baymax	Destroyed by Sora, Donald Duck, Goofy and Baymax (Battlegate 12)	
Ansem, Seeker of Darkness	Sora | Riku | Mickey Mouse	Replica body destroyed and heart sent back in time to his death by Sora, Riku and Mickey Mouse	
Aqua		Heart stolen by a Demon Tide (restored by Sora via the power of waking)	revived
Cutler Beckett	Jack Sparrow | William Turner	Sunk alongside the Endeavour by the Black Pearl and the Flying Dutchman, on orders from Jack Sparrow and William Turner	
Dark Riku	Riku Replica | Sora | Riku	Heart extracted and sent back in time to his death by Riku Replica, following his defeat at the hands of Sora and Riku	
Davy Jones	Jack Sparrow	Heart stabbed by Jack Sparrow	
Donald Duck		Heart stolen by a Demon Tide (restored by Sora via the power of waking)	revived
Eraqus		Peacefully faded away after Xehanort's defeat	
Flynn Rider	Mother Gothel	Stabbed in the back by Mother Gothel (revived by Rapunzel's tears)	revived
Goofy		Heart stolen by a Demon Tide (restored by Sora via the power of waking)	revived
Ice Titan	Hercules | Sora | Donald Duck | Goofy	Blown up after being launched into space by Hercules, following its defeat at the hands of Sora, Donald Duck, Goofy and Hercules	
Kairi		Heart stolen by a Demon Tide (restored by Sora via the power of waking)	revived
Kairi	Xehanort	Shattered into pieces by Xehanort (restored by Sora via the power of waking)	revived
Larxene	Sora | Mickey Mouse	Slain by Sora and Mickey Mouse (recompleted as Elrena)	revived
Lava Titan	Hercules | Sora | Donald Duck | Goofy	Blown up after being launched into space by Hercules, following its defeat at the hands of Sora, Donald Duck, Goofy and Hercules	
Lea		Heart stolen by a Demon Tide (restored by Sora via the power of waking)	revived
Luxord	Sora	Slain by Sora (recompleted)	revived
Marluxia	Sora | Mickey Mouse	Slain by Sora and Mickey Mouse (recompleted as Lauriam)	revived
Mickey Mouse		Heart stolen by a Demon Tide (restored by Sora via the power of waking)	revived
Mother Gothel	Flynn Rider | Pascal	Withered away while rapidly aging due to Flynn Rider cutting Rapunzel's hair and falling off the Tower after being tripped by Pascal	
Riku		Heart stolen by a Demon Tide (restored by Sora via the power of waking)	revived
Riku Replica	Riku Replica	Faded away after expelling Dark Riku from his body	
Rock Titan	Hercules | Sora | Donald Duck | Goofy	Blown up after being launched into space by Hercules, following its defeat at the hands of Sora, Donald Duck, Goofy and Hercules	
Saïx	Sora | Roxas | Xion	Slain by Sora, Roxas and Xion (recompleted as Isa)	revived
Sora		Heart stolen by a Demon Tide (restored by Chirithy)	revived
Terra-Xehanort	Terra | Sora	Purged from Terra's body by Terra while paralyzed by Sora, heart sent back to his proper place in time	
Tornado Titan	Hercules | Sora | Donald Duck | Goofy	Blown up after being launched into space by Hercules, following its defeat at the hands of Sora, Donald Duck, Goofy and Hercules	
Vanitas	Sora | Aqua | Ventus	Slain by Sora, Aqua and Ventus	
Ventus		Heart stolen by a Demon Tide (restored by Sora via the power of waking)	revived
William Turner	Davy Jones	Stabbed with a sword by Davy Jones (revived as the captain of the Flying Dutchman)	revived
Xehanort	Sora | Donald Duck | Goofy	Peacefully faded away after being fatally wounded by Sora, Donald Duck and Goofy	
Xemnas	Sora | Riku | Mickey Mouse	Replica body destroyed and heart sent back in time to his death by Sora, Riku and Mickey Mouse	
Young Xehanort	Sora | Riku | Mickey Mouse	Replica body destroyed and heart sent back to his proper place in time by Sora, Riku and Mickey Mouse	
