character	killed by	death	type
<14> Spiderchest	Terra	Slain by Terra (Treasure Tussle)	
<14> Spiderchest	Ventus	Slain by Ventus (Treasure Tussle)	
<14> Vile Phial	Aqua	Slain by Aqua (Harsh Punishment)	
<14> Vile Phial	Terra	Slain by Terra (Harsh Punishment)	
<14> Vile Phial	Ventus	Slain by Ventus (Harsh Punishment)	
<15> (5) Triple Wrecker	Aqua	Slain by Aqua (Monster of the Sea)	
<15> (5) Triple Wrecker	Aqua	Slain by Aqua (Monster of the Sea)	
<15> (5) Triple Wrecker	Terra	Slain by Terra (Monster of the Sea)	
<15> (5) Triple Wrecker	Terra	Slain by Terra (Monster of the Sea)	
<15> (5) Triple Wrecker	Ventus	Slain by Ventus (Monster of the Sea)	
<15> (5) Triple Wrecker	Ventus	Slain by Ventus (Monster of the Sea)	
<16> Spiderchest	Aqua	Slain by Aqua (Treasure Tussle)	
<16> Spiderchest	Terra	Slain by Terra (Treasure Tussle)	
<16> Spiderchest	Ventus	Slain by Ventus (Treasure Tussle)	
<18> (6) Triple Wrecker	Aqua	Slain by Aqua (Keepers of the Arena)	
<18> (6) Triple Wrecker	Terra	Slain by Terra (Keepers of the Arena)	
<18> (6) Triple Wrecker	Ventus	Slain by Ventus (Keepers of the Arena)	
<18> Spiderchest	Aqua	Slain by Aqua (Risky Riches)	
<18> Spiderchest	Terra	Slain by Terra (Risky Riches)	
<18> Spiderchest	Ventus	Slain by Ventus (Risky Riches)	
<1> Axe Flapper	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<1> Axe Flapper	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<1> Bruiser	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<1> Bruiser	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<1> Bruiser	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<1> Buckle Bruiser	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<1> Chrono Twister	Aqua	Slain by Aqua (Combined Threat)	
<1> Chrono Twister	Aqua	Slain by Aqua (Risky Riches)	
<1> Chrono Twister	Terra	Slain by Terra (Combined Threat)	
<1> Chrono Twister	Terra	Slain by Terra (Risky Riches)	
<1> Chrono Twister	Ventus	Slain by Ventus (Combined Threat)	
<1> Chrono Twister	Ventus	Slain by Ventus (Risky Riches)	
<1> Cursed Coach	Aqua	Slain by Aqua	
<1> Cursed Coach	Aqua	Slain by Aqua (Villains' Vendetta)	
<1> Cursed Coach	Aqua	Slain by Aqua (Wheels of Misfortune)	
<1> Cursed Coach	Terra	Slain by Terra (Villains' Vendetta)	
<1> Cursed Coach	Terra	Slain by Terra (Wheels of Misfortune)	
<1> Cursed Coach	Ventus	Slain by Ventus (Villains' Vendetta)	
<1> Cursed Coach	Ventus	Slain by Ventus (Wheels of Misfortune)	
<1> Dark Hide	Aqua	Slain by Aqua	
<1> Ice Colossus	Aqua	Destroyed by Aqua	
<1> Ice Colossus	Aqua	Slain by Aqua (A Time to Chill)	
<1> Ice Colossus	Aqua	Slain by Aqua (Villains' Vendetta)	
<1> Ice Colossus	Terra	Slain by Terra (A Time to Chill)	
<1> Ice Colossus	Terra	Slain by Terra (Villains' Vendetta)	
<1> Ice Colossus	Ventus	Slain by Ventus (A Time to Chill)	
<1> Ice Colossus	Ventus	Slain by Ventus (Villains' Vendetta)	
<1> Iron Imprisoner I	Aqua	Slain by Aqua (Day of Reckoning)	
<1> Iron Imprisoner I	Aqua	Slain by Aqua (Villains' Vendetta)	
<1> Iron Imprisoner I	Terra	Slain by Terra (Day of Reckoning)	
<1> Iron Imprisoner I	Terra	Slain by Terra (Villains' Vendetta)	
<1> Iron Imprisoner I	Ventus	Slain by Ventus (Day of Reckoning)	
<1> Iron Imprisoner I	Ventus	Slain by Ventus (Villains' Vendetta)	
<1> Iron Imprisoner II	Aqua	Slain by Aqua (Sinister Sentinel)	
<1> Iron Imprisoner II	Aqua	Slain by Aqua (Villains' Vendetta)	
<1> Iron Imprisoner II	Terra	Slain by Terra (Sinister Sentinel)	
<1> Iron Imprisoner II	Terra	Slain by Terra (Villains' Vendetta)	
<1> Iron Imprisoner II	Ventus	Slain by Ventus (Sinister Sentinel)	
<1> Iron Imprisoner II	Ventus	Slain by Ventus (Villains' Vendetta)	
<1> Iron Imprisoner III	Aqua	Slain by Aqua (Harsh Punishment)	
<1> Iron Imprisoner III	Aqua	Slain by Aqua (Keepers of the Arena)	
<1> Iron Imprisoner III	Aqua	Slain by Aqua (Villains' Vendetta)	
<1> Iron Imprisoner III	Terra	Slain by Terra (Harsh Punishment)	
<1> Iron Imprisoner III	Terra	Slain by Terra (Keepers of the Arena)	
<1> Iron Imprisoner III	Terra	Slain by Terra (Villains' Vendetta)	
<1> Iron Imprisoner III	Ventus	Slain by Ventus (Harsh Punishment)	
<1> Iron Imprisoner III	Ventus	Slain by Ventus (Keepers of the Arena)	
<1> Iron Imprisoner III	Ventus	Slain by Ventus (Villains' Vendetta)	
<1> Iron Imprisoner IV	Aqua	Slain by Aqua (Keepers of the Arena)	
<1> Iron Imprisoner IV	Aqua	Slain by Aqua (Villains' Vendetta)	
<1> Iron Imprisoner IV	Terra	Slain by Terra (Keepers of the Arena)	
<1> Iron Imprisoner IV	Terra	Slain by Terra (Villains' Vendetta)	
<1> Iron Imprisoner IV	Ventus	Slain by Ventus (Keepers of the Arena)	
<1> Iron Imprisoner IV	Ventus	Slain by Ventus (Villains' Vendetta)	
<1> Mad Treant	Ventus	Slain by Ventus	
<1> Metamorphosis	Ventus | Experiment 626	Slain by Ventus and Experiment 626	
<1> Mimic Master	Aqua	Slain by Aqua (Copycat Crisis)	
<1> Mimic Master	Aqua	Slain by Aqua (Dead Ringer)	
<1> Mimic Master	Terra	Slain by Terra (Copycat Crisis)	
<1> Mimic Master	Terra	Slain by Terra (Dead Ringer)	
<1> Mimic Master	Ventus	Slain by Ventus (Copycat Crisis)	
<1> Mimic Master	Ventus	Slain by Ventus (Dead Ringer)	
<1> Symphony Master	Terra	Slain by Terra	
<1> Trinity Armor (α Armor)	Aqua	Slain by Aqua (Combined Threat)	
<1> Trinity Armor (α Armor)	Aqua	Slain by Aqua (Villains' Vendetta)	
<1> Trinity Armor (α Armor)	Terra	Slain by Terra (Combined Threat)	
<1> Trinity Armor (α Armor)	Terra	Slain by Terra (Villains' Vendetta)	
<1> Trinity Armor (α Armor)	Terra | Ventus | Aqua	Slain by Terra, Ventus and Aqua	
<1> Trinity Armor (α Armor)	Ventus	Slain by Ventus (Combined Threat)	
<1> Trinity Armor (α Armor)	Ventus	Slain by Ventus (Villains' Vendetta)	
<1> Trinity Armor (β Armor)	Aqua	Slain by Aqua (Combined Threat)	
<1> Trinity Armor (β Armor)	Aqua	Slain by Aqua (Villains' Vendetta)	
<1> Trinity Armor (β Armor)	Terra	Slain by Terra (Combined Threat)	
<1> Trinity Armor (β Armor)	Terra	Slain by Terra (Villains' Vendetta)	
<1> Trinity Armor (β Armor)	Terra | Ventus | Aqua	Slain by Terra, Ventus and Aqua	
<1> Trinity Armor (β Armor)	Ventus	Slain by Ventus (Combined Threat)	
<1> Trinity Armor (β Armor)	Ventus	Slain by Ventus (Villains' Vendetta)	
<1> Trinity Armor (γ Armor)	Aqua	Slain by Aqua (Combined Threat)	
<1> Trinity Armor (γ Armor)	Aqua	Slain by Aqua (Villains' Vendetta)	
<1> Trinity Armor (γ Armor)	Terra	Slain by Terra (Combined Threat)	
<1> Trinity Armor (γ Armor)	Terra	Slain by Terra (Villains' Vendetta)	
<1> Trinity Armor (γ Armor)	Terra | Ventus | Aqua	Slain by Terra, Ventus and Aqua	
<1> Trinity Armor (γ Armor)	Ventus	Slain by Ventus (Combined Threat)	
<1> Trinity Armor (γ Armor)	Ventus	Slain by Ventus (Villains' Vendetta)	
<1> Vanitas Remnant	Aqua	Slain by Aqua	
<1> Vanitas Remnant	Terra	Slain by Terra	
<1> Vanitas Remnant	Ventus	Slain by Ventus	
<1> Vile Phial	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<1> Wheel Master	Aqua	Slain by Aqua (Villains' Vendetta)	
<1> Wheel Master	Aqua	Slain by Aqua (Weaver Fever)	
<1> Wheel Master	Terra	Slain by Terra	
<1> Wheel Master	Terra	Slain by Terra (Villains' Vendetta)	
<1> Wheel Master	Terra	Slain by Terra (Weaver Fever)	
<1> Wheel Master	Ventus	Slain by Ventus (Villains' Vendetta)	
<1> Wheel Master	Ventus	Slain by Ventus (Weaver Fever)	
<200> Jellyshade	Aqua	Slain by Aqua (Copycat Crisis)	
<200> Jellyshade	Terra	Slain by Terra (Copycat Crisis)	
<200> Jellyshade	Ventus	Slain by Ventus (Copycat Crisis)	
<21> Spiderchest	Aqua	Slain by Aqua (Treasure Tussle)	
<21> Spiderchest	Terra	Slain by Terra (Treasure Tussle)	
<21> Spiderchest	Ventus	Slain by Ventus (Treasure Tussle)	
<24> (8) Triple Wrecker	Aqua	Slain by Aqua (Keepers of the Arena)	
<24> (8) Triple Wrecker	Terra	Slain by Terra (Keepers of the Arena)	
<24> (8) Triple Wrecker	Ventus	Slain by Ventus (Keepers of the Arena)	
<27> (9) Triple Wrecker	Aqua	Slain by Aqua (Copycat Crisis)	
<27> (9) Triple Wrecker	Terra	Slain by Terra (Copycat Crisis)	
<27> (9) Triple Wrecker	Ventus	Slain by Ventus (Copycat Crisis)	
<2> Axe Flapper	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<2> Blue Sea Salt	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<2> Blue Sea Salt	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<2> Chrono Twister	Aqua	Slain by Aqua (A Time to Chill)	
<2> Chrono Twister	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<2> Chrono Twister	Terra	Slain by Terra (A Time to Chill)	
<2> Chrono Twister	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<2> Chrono Twister	Ventus	Slain by Ventus (A Time to Chill)	
<2> Monotrucker	Aqua	Slain by Aqua (A Time to Chill)	
<2> Monotrucker	Terra	Slain by Terra (A Time to Chill)	
<2> Monotrucker	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<2> Monotrucker	Ventus	Slain by Ventus (A Time to Chill)	
<2> Red Hot Chili	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<2> Red Hot Chili	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<2> Tank Toppler	Aqua	Slain by Aqua (Treasure Tussle)	
<2> Tank Toppler	Terra	Slain by Terra (Treasure Tussle)	
<2> Tank Toppler	Ventus	Slain by Ventus (Treasure Tussle)	
<2> Yellow Mustard	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<30+> Lone Runner	Aqua	Slain by Aqua (Unversed Mission)	
<30+> Lone Runner	Terra	Slain by Terra (Unversed Mission)	
<30+> Lone Runner	Ventus	Slain by Ventus (Unversed Mission)	
<300> Jellyshade	Aqua	Slain by Aqua (Unversed Mission)	
<300> Jellyshade	Terra	Slain by Terra (Unversed Mission)	
<300> Jellyshade	Ventus	Slain by Ventus (Unversed Mission)	
<30> (10) Triple Wrecker	Aqua	Slain by Aqua (Copycat Crisis)	
<30> (10) Triple Wrecker	Terra	Slain by Terra (Copycat Crisis)	
<30> (10) Triple Wrecker	Ventus	Slain by Ventus (Copycat Crisis)	
<30> Jellyshade	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<30> Jellyshade	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<3> Archraven	Aqua	Slain by Aqua (A Time to Chill)	
<3> Archraven	Aqua	Slain by Aqua (Risky Riches)	
<3> Archraven	Aqua	Slain by Aqua (Wheels of Misfortune)	
<3> Archraven	Terra	Slain by Terra (A Time to Chill)	
<3> Archraven	Terra	Slain by Terra (Risky Riches)	
<3> Archraven	Terra	Slain by Terra (Wheels of Misfortune)	
<3> Archraven	Ventus	Slain by Ventus (A Time to Chill)	
<3> Archraven	Ventus	Slain by Ventus (Risky Riches)	
<3> Archraven	Ventus	Slain by Ventus (Wheels of Misfortune)	
<3> Blue Sea Salt	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<3> Bruiser	Aqua	Slain by Aqua (Risky Riches)	
<3> Bruiser	Aqua	Slain by Aqua (Weaver Fever)	
<3> Bruiser	Terra	Slain by Terra (Risky Riches)	
<3> Bruiser	Terra	Slain by Terra (Weaver Fever)	
<3> Bruiser	Ventus	Slain by Ventus (Risky Riches)	
<3> Bruiser	Ventus	Slain by Ventus (Weaver Fever)	
<3> Buckle Bruiser	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<3> Buckle Bruiser	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<3> Chrono Twister	Aqua	Slain by Aqua (Combined Threat)	
<3> Chrono Twister	Aqua	Slain by Aqua (Combined Threat)	
<3> Chrono Twister	Aqua	Slain by Aqua (Harsh Punishment)	
<3> Chrono Twister	Aqua	Slain by Aqua (Treasure Tussle)	
<3> Chrono Twister	Terra	Slain by Terra (Combined Threat)	
<3> Chrono Twister	Terra	Slain by Terra (Combined Threat)	
<3> Chrono Twister	Terra	Slain by Terra (Harsh Punishment)	
<3> Chrono Twister	Terra	Slain by Terra (Treasure Tussle)	
<3> Chrono Twister	Ventus	Slain by Ventus (Combined Threat)	
<3> Chrono Twister	Ventus	Slain by Ventus (Combined Threat)	
<3> Chrono Twister	Ventus	Slain by Ventus (Harsh Punishment)	
<3> Chrono Twister	Ventus	Slain by Ventus (Treasure Tussle)	
<3> Flood	Aqua	Slain by Aqua (Risky Riches)	
<3> Flood	Aqua	Slain by Aqua (Weaver Fever)	
<3> Flood	Terra	Slain by Terra (Risky Riches)	
<3> Flood	Terra	Slain by Terra (Weaver Fever)	
<3> Flood	Ventus	Slain by Ventus (Risky Riches)	
<3> Flood	Ventus	Slain by Ventus (Weaver Fever)	
<3> Hareraiser	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<3> Mandrake	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<3> Monotrucker	Aqua	Slain by Aqua (Day of Reckoning)	
<3> Monotrucker	Terra	Slain by Terra (Day of Reckoning)	
<3> Monotrucker	Ventus	Slain by Ventus (Day of Reckoning)	
<3> Scrapper	Aqua	Slain by Aqua (Risky Riches)	
<3> Scrapper	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<3> Scrapper	Terra	Slain by Terra (Risky Riches)	
<3> Scrapper	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<3> Scrapper	Ventus	Slain by Ventus (Risky Riches)	
<3> Sonic Blaster	Aqua	Slain by Aqua (A Time to Chill)	
<3> Sonic Blaster	Aqua	Slain by Aqua (Combined Threat)	
<3> Sonic Blaster	Aqua	Slain by Aqua (Combined Threat)	
<3> Sonic Blaster	Terra	Slain by Terra (A Time to Chill)	
<3> Sonic Blaster	Terra	Slain by Terra (Combined Threat)	
<3> Sonic Blaster	Terra	Slain by Terra (Combined Threat)	
<3> Sonic Blaster	Ventus	Slain by Ventus (A Time to Chill)	
<3> Sonic Blaster	Ventus	Slain by Ventus (Combined Threat)	
<3> Sonic Blaster	Ventus	Slain by Ventus (Combined Threat)	
<3> Spiderchest	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<3> Spiderchest	Terra | Hades | Philoctetes	Slain by Terra at the behest of Hades, organised by Philoctetes (Games West Bracket)	
<3> Tank Toppler	Aqua	Slain by Aqua (Dead Ringer)	
<3> Tank Toppler	Terra	Slain by Terra (Dead Ringer)	
<3> Tank Toppler	Ventus	Slain by Ventus (Dead Ringer)	
<3> Thornbite	Aqua	Slain by Aqua (Day of Reckoning)	
<3> Thornbite	Terra	Slain by Terra (Day of Reckoning)	
<3> Thornbite	Ventus	Slain by Ventus (Day of Reckoning)	
<3> Vile Phial	Aqua	Slain by Aqua (A Time to Chill)	
<3> Vile Phial	Terra	Slain by Terra (A Time to Chill)	
<3> Vile Phial	Ventus	Slain by Ventus (A Time to Chill)	
<3> Yellow Mustard	Aqua | Philoctetes	Slain by Aqua, organised by Philoctetes (Games East Bracket)	
<4> Archraven	Aqua	Slain by Aqua (Day of Reckoning)	
<4> Archraven	Aqua	Slain by Aqua (Sinister Sentinel)	
<4> Archraven	Terra	Slain by Terra (Day of Reckoning)	
<4> Archraven	Terra	Slain by Terra (Sinister Sentinel)	
<4> Archraven	Ventus	Slain by Ventus (Day of Reckoning)	
<4> Archraven	Ventus	Slain by Ventus (Sinister Sentinel)	
<4> Axe Flapper	Aqua	Slain by Aqua (Monster of the Sea)	
<4> Axe Flapper	Aqua	Slain by Aqua (Monster of the Sea)	
<4> Axe Flapper	Aqua	Slain by Aqua (Monster of the Sea)	
<4> Axe Flapper	Terra	Slain by Terra (Monster of the Sea)	
<4> Axe Flapper	Terra	Slain by Terra (Monster of the Sea)	
<4> Axe Flapper	Terra	Slain by Terra (Monster of the Sea)	
<4> Axe Flapper	Ventus	Slain by Ventus (Monster of the Sea)	
<4> Axe Flapper	Ventus	Slain by Ventus (Monster of the Sea)	
<4> Axe Flapper	Ventus	Slain by Ventus (Monster of the Sea)	
<4> Blue Sea Salt	Aqua	Slain by Aqua (Monster of the Sea)	
<4> Blue Sea Salt	Aqua	Slain by Aqua (Treasure Tussle)	
<4> Blue Sea Salt	Aqua	Slain by Aqua (Weaver Fever)	
<4> Blue Sea Salt	Terra	Slain by Terra (Monster of the Sea)	
<4> Blue Sea Salt	Terra	Slain by Terra (Treasure Tussle)	
<4> Blue Sea Salt	Terra	Slain by Terra (Weaver Fever)	
<4> Blue Sea Salt	Ventus	Slain by Ventus (Monster of the Sea)	
<4> Blue Sea Salt	Ventus	Slain by Ventus (Treasure Tussle)	
<4> Blue Sea Salt	Ventus	Slain by Ventus (Weaver Fever)	
<4> Bruiser	Aqua	Slain by Aqua (Copycat Crisis)	
<4> Bruiser	Aqua	Slain by Aqua (Copycat Crisis)	
<4> Bruiser	Aqua	Slain by Aqua (Risky Riches)	
<4> Bruiser	Aqua	Slain by Aqua (Weaver Fever)	
<4> Bruiser	Aqua	Slain by Aqua (Wheels of Misfortune)	
<4> Bruiser	Terra	Slain by Terra (Copycat Crisis)	
<4> Bruiser	Terra	Slain by Terra (Copycat Crisis)	
<4> Bruiser	Terra	Slain by Terra (Risky Riches)	
<4> Bruiser	Terra	Slain by Terra (Weaver Fever)	
<4> Bruiser	Terra	Slain by Terra (Wheels of Misfortune)	
<4> Bruiser	Ventus	Slain by Ventus (Copycat Crisis)	
<4> Bruiser	Ventus	Slain by Ventus (Copycat Crisis)	
<4> Bruiser	Ventus	Slain by Ventus (Risky Riches)	
<4> Bruiser	Ventus	Slain by Ventus (Weaver Fever)	
<4> Bruiser	Ventus	Slain by Ventus (Wheels of Misfortune)	
<4> Buckle Bruiser	Aqua	Slain by Aqua (A Time to Chill)	
<4> Buckle Bruiser	Aqua	Slain by Aqua (Copycat Crisis)	
<4> Buckle Bruiser	Terra	Slain by Terra (A Time to Chill)	
<4> Buckle Bruiser	Terra	Slain by Terra (Copycat Crisis)	
<4> Buckle Bruiser	Ventus	Slain by Ventus (A Time to Chill)	
<4> Buckle Bruiser	Ventus	Slain by Ventus (Copycat Crisis)	
<4> Chrono Twister	Aqua	Slain by Aqua (Keepers of the Arena)	
<4> Chrono Twister	Terra	Slain by Terra (Keepers of the Arena)	
<4> Chrono Twister	Ventus	Slain by Ventus (Keepers of the Arena)	
<4> Hareraiser	Aqua	Slain by Aqua (A Time to Chill)	
<4> Hareraiser	Aqua	Slain by Aqua (Copycat Crisis)	
<4> Hareraiser	Aqua	Slain by Aqua (Risky Riches)	
<4> Hareraiser	Aqua	Slain by Aqua (Wheels of Misfortune)	
<4> Hareraiser	Terra	Slain by Terra (A Time to Chill)	
<4> Hareraiser	Terra	Slain by Terra (Copycat Crisis)	
<4> Hareraiser	Terra	Slain by Terra (Risky Riches)	
<4> Hareraiser	Terra	Slain by Terra (Wheels of Misfortune)	
<4> Hareraiser	Ventus	Slain by Ventus (A Time to Chill)	
<4> Hareraiser	Ventus	Slain by Ventus (Copycat Crisis)	
<4> Hareraiser	Ventus	Slain by Ventus (Risky Riches)	
<4> Hareraiser	Ventus	Slain by Ventus (Wheels of Misfortune)	
<4> Mandrake	Aqua	Slain by Aqua (A Time to Chill)	
<4> Mandrake	Terra	Slain by Terra (A Time to Chill)	
<4> Mandrake	Ventus	Slain by Ventus (A Time to Chill)	
<4> Monotrucker	Aqua	Slain by Aqua (Combined Threat)	
<4> Monotrucker	Terra	Slain by Terra (Combined Threat)	
<4> Monotrucker	Ventus	Slain by Ventus (Combined Threat)	
<4> Prize Pod	Aqua	Slain by Aqua (Risky Riches)	
<4> Prize Pod	Terra	Slain by Terra (Risky Riches)	
<4> Prize Pod	Ventus	Slain by Ventus (Risky Riches)	
<4> Red Hot Chili	Aqua	Slain by Aqua (Treasure Tussle)	
<4> Red Hot Chili	Terra	Slain by Terra (Treasure Tussle)	
<4> Red Hot Chili	Ventus	Slain by Ventus (Treasure Tussle)	
<4> Scrapper	Aqua	Slain by Aqua (Monster of the Sea)	
<4> Scrapper	Terra	Slain by Terra (Monster of the Sea)	
<4> Scrapper	Ventus	Slain by Ventus (Monster of the Sea)	
<4> Sonic Blaster	Aqua	Slain by Aqua (Combined Threat)	
<4> Sonic Blaster	Aqua	Slain by Aqua (Dead Ringer)	
<4> Sonic Blaster	Aqua	Slain by Aqua (Harsh Punishment)	
<4> Sonic Blaster	Terra	Slain by Terra (Combined Threat)	
<4> Sonic Blaster	Terra	Slain by Terra (Dead Ringer)	
<4> Sonic Blaster	Terra	Slain by Terra (Harsh Punishment)	
<4> Sonic Blaster	Ventus	Slain by Ventus (Combined Threat)	
<4> Sonic Blaster	Ventus	Slain by Ventus (Dead Ringer)	
<4> Sonic Blaster	Ventus	Slain by Ventus (Harsh Punishment)	
<4> Tank Toppler	Aqua	Slain by Aqua (A Time to Chill)	
<4> Tank Toppler	Aqua	Slain by Aqua (Combined Threat)	
<4> Tank Toppler	Terra	Slain by Terra (A Time to Chill)	
<4> Tank Toppler	Terra	Slain by Terra (Combined Threat)	
<4> Tank Toppler	Ventus	Slain by Ventus (A Time to Chill)	
<4> Tank Toppler	Ventus	Slain by Ventus (Combined Threat)	
<4> Thornbite	Aqua	Slain by Aqua (Copycat Crisis)	
<4> Thornbite	Aqua	Slain by Aqua (Sinister Sentinel)	
<4> Thornbite	Aqua	Slain by Aqua (Weaver Fever)	
<4> Thornbite	Aqua	Slain by Aqua (Wheels of Misfortune)	
<4> Thornbite	Terra	Slain by Terra (Copycat Crisis)	
<4> Thornbite	Terra	Slain by Terra (Sinister Sentinel)	
<4> Thornbite	Terra	Slain by Terra (Weaver Fever)	
