character	killed by	death	type
<1+> Grey Caprice	Roxas | Luxord | Saïx | Xemnas	Slain by Roxas and Luxord, mission assigned by Saïx on orders from Xemnas (Mission 55)	
<1+> Grey Caprice	Roxas | Luxord | Saïx | Xemnas	Slain by Roxas and Luxord, mission assigned by Saïx on orders from Xemnas (Mission 57)	
<1+> Grey Caprice	Roxas | Luxord | Saïx | Xemnas	Slain by Roxas and Luxord, mission assigned by Saïx on orders from Xemnas (Mission 65)	
<1+> Grey Caprice	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 85)	
<1+> Hover Ghost	Roxas | Xigbar | Saïx | Xemnas	Slain by Roxas and Xigbar, mission assigned by Saïx on orders from Xemnas (Mission 79)	
<1+> Hover Ghost	Roxas | Zero | Saïx | Xemnas	Slain by Roxas, location exposed by Zero, mission assigned by Saïx on orders from Xemnas (Mission 45)	
<1+> Hover Ghost	Roxas | Zero | Saïx | Xemnas	Slain by Roxas, location exposed by Zero, mission assigned by Saïx on orders from Xemnas (Mission 52)	
<1+> Icy Cube	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 83)	
<1+> Invisible	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 74)	
<1+> Jumbo Cannon	Roxas | Demyx | Saïx | Xemnas	Slain by Roxas and Demyx, mission assigned by Saïx on orders from Xemnas (Mission 61)	
<1+> Loudmouth	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 18)	
<1+> Loudmouth	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 90)	
<1+> Loudmouth	Roxas | Xaldin | Saïx | Xemnas	Slain by Roxas and Xaldin, mission assigned by Saïx on orders from Xemnas (Mission 48)	
<1+> Loudmouth	Roxas | Xigbar | Saïx | Xemnas	Slain by Roxas and Xigbar, mission assigned by Saïx on orders from Xemnas (Mission 15)	
<1+> Loudmouth	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 24)	
<1+> Loudmouth	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 26)	
<1+> Loudmouth	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 82)	
<1+> Massive Possessor	Roxas | Xaldin | Saïx | Xemnas	Slain by Roxas and Xaldin, mission assigned by Saïx on orders from Xemnas (Mission 38)	
<1+> Massive Possessor	Roxas | Xaldin | Saïx | Xemnas	Slain by Roxas and Xaldin, mission assigned by Saïx on orders from Xemnas (Mission 43)	
<1+> Massive Possessor	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 63)	
<1+> Mega-Shadow	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 59)	
<1+> Mega-Shadow	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 62)	
<1+> Mega-Shadow	Roxas | Xaldin | Saïx | Xemnas	Slain by Roxas and Xaldin, mission assigned by Saïx on orders from Xemnas (Mission 38)	
<1+> Mega-Shadow	Roxas | Zero | Saïx | Xemnas	Slain by Roxas, location exposed by Zero, mission assigned by Saïx on orders from Xemnas (Mission 45)	
<1+> Mega-Shadow	Roxas | Zero | Saïx | Xemnas	Slain by Roxas, location exposed by Zero, mission assigned by Saïx on orders from Xemnas (Mission 52)	
<1+> Neoshadow	Roxas | Xaldin | Saïx | Xemnas	Slain by Roxas and Xaldin, mission assigned by Saïx on orders from Xemnas (Mission 38)	
<1+> Novashadow	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 85)	
<1+> Pink Concerto	Roxas | Luxord | Saïx | Xemnas	Slain by Roxas and Luxord, mission assigned by Saïx on orders from Xemnas (Mission 55)	
<1+> Pink Concerto	Roxas | Luxord | Saïx | Xemnas	Slain by Roxas and Luxord, mission assigned by Saïx on orders from Xemnas (Mission 57)	
<1+> Pink Concerto	Roxas | Luxord | Saïx | Xemnas	Slain by Roxas and Luxord, mission assigned by Saïx on orders from Xemnas (Mission 65)	
<1+> Poison Plant	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 23)	
<1+> Poison Plant	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 59)	
<1+> Poison Plant	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 25)	
<1+> Poison Plant	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 44)	
<1+> Possessor	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 21)	
<1+> Possessor	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 20)	
<1+> Possessor	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 22)	
<1+> Possessor	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 35)	
<1+> Possessor	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 77)	
<1+> Possessor	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 83)	
<1+> Possessor	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 89)	
<1+> Possessor	Roxas | Vexen | Saïx | Xemnas	Slain by Roxas and Vexen, mission assigned by Saïx on orders from Xemnas (Mission 05)	
<1+> Possessor	Roxas | Xigbar | Saïx | Xemnas	Slain by Roxas and Xigbar, mission assigned by Saïx on orders from Xemnas (Mission 67)	
<1+> Possessor	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 14)	
<1+> Possessor	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 26)	
<1+> Possessor	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 63)	
<1+> Samurai	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 33)	
<1+> Samurai	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 71)	
<1+> Sapphire Elegy	Roxas | Luxord | Saïx | Xemnas	Slain by Roxas and Luxord, mission assigned by Saïx on orders from Xemnas (Mission 55)	
<1+> Sapphire Elegy	Roxas | Luxord | Saïx | Xemnas	Slain by Roxas and Luxord, mission assigned by Saïx on orders from Xemnas (Mission 65)	
<1+> Sapphire Elegy	Roxas | Xigbar | Saïx | Xemnas	Slain by Roxas and Xigbar, mission assigned by Saïx on orders from Xemnas (Mission 67)	
<1+> Scarlet Tango	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 74)	
<1+> Scarlet Tango	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 16)	
<1+> Scarlet Tango	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 18)	
<1+> Scarlet Tango	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 75)	
<1+> Scarlet Tango	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 89)	
<1+> Scarlet Tango	Roxas | Xigbar | Saïx | Xemnas	Slain by Roxas and Xigbar, mission assigned by Saïx on orders from Xemnas (Mission 15)	
<1+> Scarlet Tango	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 82)	
<1+> Sergeant	Roxas | Luxord | Saïx | Xemnas	Slain by Roxas and Luxord, mission assigned by Saïx on orders from Xemnas (Mission 51)	
<1+> Sergeant	Roxas | Xigbar | Saïx | Xemnas	Slain by Roxas and Xigbar, mission assigned by Saïx on orders from Xemnas (Mission 49)	
<1+> Sergeant	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 27)	
<1+> Sergeant	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 29)	
<1+> Shadow	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 21)	
<1+> Shadow	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 23)	
<1+> Shadow	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 74)	
<1+> Shadow	Roxas | Larxene | Saïx | Xemnas	Slain by Roxas and Larxene, mission assigned by Saïx on orders from Xemnas (Mission 08)	
<1+> Shadow	Roxas | Marluxia | Saïx | Xemnas	Slain by Roxas and Marluxia, mission assigned by Saïx on orders from Xemnas (Mission 09)	
<1+> Shadow	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 20)	
<1+> Shadow	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 22)	
<1+> Shadow	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 59)	
<1+> Shadow	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 77)	
<1+> Shadow	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 83)	
<1+> Shadow	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 89)	
<1+> Shadow	Roxas | Vexen | Saïx | Xemnas	Slain by Roxas and Vexen, mission assigned by Saïx on orders from Xemnas (Mission 05)	
<1+> Shadow	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 26)	
<1+> Shadow	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 27)	
<1+> Snapper Dog	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 50)	
<1+> Snapper Dog	Roxas | Xaldin | Saïx | Xemnas	Slain by Roxas and Xaldin, mission assigned by Saïx on orders from Xemnas (Mission 38)	
<1+> Snowy Crystal	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 62)	
<1+> Soldier	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 22)	
<1+> Soldier	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 50)	
<1+> Soldier	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 83)	
<1+> Soldier	Roxas | Xigbar | Saïx | Xemnas	Slain by Roxas and Xigbar, mission assigned by Saïx on orders from Xemnas (Mission 49)	
<1+> Soldier	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 27)	
<1+> Solid Armor	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 82)	
<1+> Striped Aria	Roxas | Luxord | Saïx | Xemnas	Slain by Roxas and Luxord, mission assigned by Saïx on orders from Xemnas (Mission 55)	
<1+> Striped Aria	Roxas | Luxord | Saïx | Xemnas	Slain by Roxas and Luxord, mission assigned by Saïx on orders from Xemnas (Mission 65)	
<1+> Striped Aria	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 85)	
<1+> Tailbunker	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 59)	
<1+> Tricky Monkey	Roxas | Axel | Xion | Saïx | Xemnas	Slain by Roxas, Axel and Xion, mission assigned by Saïx on orders from Xemnas (Mission 56)	
<1+> Tricky Monkey	Roxas | Luxord | Saïx | Xemnas	Slain by Roxas and Luxord, mission assigned by Saïx on orders from Xemnas (Mission 55)	
<1+> Tricky Monkey	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 75)	
<1+> Tricky Monkey	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 89)	
<1+> Tricky Monkey	Roxas | Xigbar | Saïx | Xemnas	Slain by Roxas and Xigbar, mission assigned by Saïx on orders from Xemnas (Mission 79)	
<1+> Tricky Monkey	Roxas | Xigbar | Saïx | Xemnas	Slain by Roxas and Xigbar, mission assigned by Saïx on orders from Xemnas (Mission 84)	
<1+> Tricky Monkey	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 82)	
<1+> Turquoise March	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 58)	
<1+> Turquoise March	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 76)	
<1+> Turquoise March	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 77)	
<1+> Watcher	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 23)	
<1+> Watcher	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 20)	
<1+> Yellow Opera	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 23)	
<1+> Yellow Opera	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 00)	
<1+> Yellow Opera	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 14)	
<1+> Yellow Opera	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 25)	
<10> Fire Plant	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 16)	
<13> Shadow Glob	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 20)	
<13> Yellow Opera or Dire Plant	Roxas | Zexion | Saïx | Xemnas	Slain by Roxas and Zexion, mission assigned by Saïx on orders from Xemnas (Mission 03)	
<16+> Neoshadow	Roxas	Slain by Roxas (Mission 93)	
<16> Deserter	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 19)	
<1> Antlion	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 32)	
<1> Avalanche	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 60)	
<1> Avalanche	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 44)	
<1> Barrier Master	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 70)	
<1> Barrier Master	Roxas | Axel | Xion | Saïx | Xemnas	Slain by Roxas, Axel and Xion, mission assigned by Saïx on orders from Xemnas (Mission 56)	
<1> Barrier Master	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 16)	
<1> Barrier Master	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 30)	
<1> Blitz Spear	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 83)	
<1> Bulky Vendor	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 07)	
<1> Bulky Vendor	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 23)	
<1> Bulky Vendor	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 17)	
<1> Bulky Vendor	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 32)	
<1> Bulky Vendor	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 42)	
<1> Bulky Vendor	Roxas | Xaldin | Saïx | Xemnas	Slain by Roxas and Xaldin, mission assigned by Saïx on orders from Xemnas (Mission 38)	
<1> Bulky Vendor	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 13)	
<1> Bulky Vendor	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 27)	
<1> Bulky Vendor	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 31)	
<1> Bulky Vendor	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 44)	
<1> Bully Dog	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 31)	
<1> Carrier Ghost	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 62)	
<1> Chill Ripper	Roxas | Xigbar | Saïx | Xemnas	Slain by Roxas and Xigbar, mission assigned by Saïx on orders from Xemnas (Mission 79)	
<1> Clay Armor	Roxas | Philoctetes | Saïx | Xemnas	Slain by Roxas on request from Philoctetes, mission assigned by Saïx on orders from Xemnas (Mission 39)	
<1> Cymbal Monkey	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 23)	
<1> Cymbal Monkey	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 40)	
<1> Cymbal Monkey	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 80)	
<1> Cymbal Monkey	Roxas | Xigbar | Saïx | Xemnas	Slain by Roxas and Xigbar, mission assigned by Saïx on orders from Xemnas (Mission 49)	
<1> Cymbal Monkey	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 29)	
<1> Cymbal Monkey	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 44)	
<1> Dark Follower	Roxas | Xaldin | Saïx | Xemnas	Slain by Roxas and Xaldin, mission assigned by Saïx on orders from Xemnas (Mission 43)	
<1> Darkside	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 14)	
<1> Destroyer	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 56)	
<1> Dual Blade	Roxas | Demyx | Saïx | Xemnas	Slain by Roxas and Demyx, mission assigned by Saïx on orders from Xemnas (Mission 54)	
<1> Dustflier	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 89)	
<1> Emerald Serenade	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 64)	
<1> Emerald Serenade	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 81)	
<1> Emerald Serenade	Roxas | Xigbar | Saïx | Xemnas	Slain by Roxas and Xigbar, mission assigned by Saïx on orders from Xemnas (Mission 67)	
<1> Gigas Shadow	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 89)	
<1> Gigas Shadow	Roxas | Xaldin | Saïx | Xemnas	Slain by Roxas and Xaldin, mission assigned by Saïx on orders from Xemnas (Mission 43)	
<1> Guard Armor	Roxas | Philoctetes | Saïx | Xemnas	Slain by Roxas, organised by Philoctetes, mission assigned by Saïx on orders from Xemnas (Mission 61)	
<1> Guardian	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 11)	
<1> Guardian	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 20)	
<1> Heat Saber	Roxas | Axel | Xion | Saïx | Xemnas	Slain by Roxas, Axel and Xion, mission assigned by Saïx on orders from Xemnas (Mission 56)	
<1> Ice Cannon	Roxas | Philoctetes | Saïx | Xemnas	Slain by Roxas, organised by Philoctetes, mission assigned by Saïx on orders from Xemnas (Mission 61)	
<1> Ice Cannon	Roxas | Philoctetes | Saïx | Xemnas	Slain by Roxas, organised by Philoctetes, mission assigned by Saïx on orders from Xemnas (Mission 73)	
<1> Infernal Engine	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 50)	
<1> Invisible	Roxas | Axel | Saïx | Xemnas	Slain by Roxas and Axel, mission assigned by Saïx on orders from Xemnas (Mission 70)	
<1> Invisible	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 87)	
<1> Invisible	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 90)	
<1> Jumbo Cannon	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 39)	
<1> Land Armor	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 90)	
<1> Large Armor	Roxas | Demyx | Saïx | Xemnas	Slain by Roxas and Demyx, mission assigned by Saïx on orders from Xemnas (Mission 34)	
<1> Large Armor	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 30)	
<1> Leechgrave	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 66)	
<1> Lurk Lizard	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 47)	
<1> Lurk Lizard	Roxas | Saïx | Xemnas	Slain by Roxas, mission assigned by Saïx on orders from Xemnas (Mission 85)	
<1> Lurk Lizard	Roxas | Xion | Saïx | Xemnas	Slain by Roxas and Xion, mission assigned by Saïx on orders from Xemnas (Mission 63)	
<1> Mega-Shadow	Roxas | Lexaeus | Saïx | Xemnas	Slain by Roxas and Lexaeus, mission assigned by Saïx on orders from Xemnas (Mission 06)	
